Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
39,210,-1.10E+02,-1.11E+02,349.657,-1.16E+02,178.627,2.36E+01
42,210,-1.10E+02,-1.11E+02,194.354,-1.15E+02,16.031,3.76E+01
45,210,-1.11E+02,-1.13E+02,44.667,-1.16E+02,214.448,2.16E+01
48,210,-1.16E+02,-1.16E+02,270.848,-1.24E+02,64.825,1.59E+01
51,210,-1.15E+02,-1.16E+02,148.624,-1.23E+02,340.704,2.18E+01
54,210,-1.14E+02,-1.16E+02,18.754,-1.18E+02,195.551,3.13E+01
57,210,-1.18E+02,-1.19E+02,250.096,-1.24E+02,33.225,1.15E+01
60,210,-1.18E+02,-1.19E+02,135.416,-1.25E+02,332.295,1.91E+01
63,210,-1.17E+02,-1.19E+02,31.149,-1.20E+02,188.935,1.42E+01
66,210,-1.20E+02,-1.20E+02,281.462,-1.32E+02,106.269,3.35E+01
69,210,-1.20E+02,-1.23E+02,172.745,-1.23E+02,351.057,3.66E+01
72,210,-1.19E+02,-1.19E+02,80.738,-1.31E+02,216.604,1.47E+01
75,210,-1.19E+02,-1.23E+02,1.816,-1.21E+02,159.438,1.43E+01
78,210,-1.20E+02,-1.20E+02,271.508,-1.28E+02,118.574,1.58E+01
81,210,-1.22E+02,-1.23E+02,224.742,-1.27E+02,336.993,5.38E+00
84,210,-1.22E+02,-1.26E+02,119.635,-1.24E+02,304.214,2.82E+01
87,210,-1.24E+02,-1.25E+02,73.926,-1.30E+02,282.617,1.39E+01
90,210,-1.33E+02,-1.34E+02,29.461,-1.41E+02,85.926,9.37E+00
93,210,-1.28E+02,-1.32E+02,273.961,-1.31E+02,84.108,2.13E+01
96,210,-1.28E+02,-1.33E+02,296.51,-1.30E+02,117.479,4.00E+01
99,210,-1.23E+02,-1.27E+02,1.271,-1.25E+02,146.329,1.03E+01
102,210,-1.20E+02,-1.23E+02,9.984,-1.22E+02,149.018,8.57E+00
105,210,-1.20E+02,-1.23E+02,28.164,-1.24E+02,156.704,6.35E+00
108,210,-1.19E+02,-1.21E+02,57.538,-1.24E+02,189.161,7.63E+00
111,210,-1.16E+02,-1.18E+02,50.514,-1.21E+02,196.057,1.08E+01
114,210,-1.17E+02,-1.18E+02,23.976,-1.22E+02,180.197,1.47E+01
117,210,-1.23E+02,-1.23E+02,350.585,-1.42E+02,158.016,3.21E+01
120,210,-1.27E+02,-1.36E+02,6.811,-1.27E+02,302.863,9.48E+00
123,210,-1.26E+02,-1.29E+02,52.13,-1.29E+02,252.549,1.49E+01
126,210,-1.33E+02,-1.43E+02,108.04,-1.33E+02,146.036,1.48E+01
129,210,-1.24E+02,-1.25E+02,156.386,-1.34E+02,130.372,1.70E+01
132,210,-1.27E+02,-1.28E+02,103.971,-1.35E+02,141.25,1.26E+01
135,210,-1.23E+02,-1.26E+02,356.536,-1.26E+02,14.175,1.62E+01
138,210,-1.21E+02,-1.24E+02,350.102,-1.23E+02,346.835,3.09E+01
141,210,-1.35E+02,-1.38E+02,241.829,-1.38E+02,198.337,7.99E+00
144,210,-1.17E+02,-1.18E+02,182.792,-1.23E+02,171.535,2.16E+01
147,210,-1.23E+02,-1.25E+02,184.921,-1.26E+02,186.841,3.56E+01
150,210,-1.17E+02,-1.19E+02,335.23,-1.22E+02,345.635,2.14E+01
153,210,-1.20E+02,-1.22E+02,343.265,-1.26E+02,336.702,2.59E+01
156,210,-1.17E+02,-1.18E+02,177.799,-1.22E+02,170.62,2.50E+01
159,210,-1.21E+02,-1.23E+02,166.481,-1.27E+02,168.927,3.45E+01
162,210,-1.14E+02,-1.15E+02,350.235,-1.20E+02,350.868,4.00E+01
165,210,-1.24E+02,-1.26E+02,340.09,-1.28E+02,343.299,3.15E+01
168,210,-1.12E+02,-1.14E+02,163.549,-1.17E+02,164.671,4.00E+01
171,210,-1.33E+02,-1.38E+02,295.832,-1.34E+02,347.263,7.45E+00
174,210,-1.09E+02,-1.10E+02,343.906,-1.15E+02,339.993,3.11E+01
177,210,-1.09E+02,-1.10E+02,160.063,-1.16E+02,152.369,2.57E+01
180,210,-9.87E+01,-1.00E+02,154.135,-1.05E+02,154.135,4.00E+01
0,213,-6.47E+01,-6.62E+01,150.598,-7.00E+01,330.598,4.00E+01
3,213,-7.79E+01,-7.94E+01,131.603,-8.33E+01,312.198,4.00E+01
6,213,-8.41E+01,-8.55E+01,272.724,-8.95E+01,91.947,4.00E+01
9,213,-8.86E+01,-9.00E+01,157.387,-9.40E+01,338.392,4.00E+01
12,213,-8.93E+01,-9.08E+01,330.683,-9.47E+01,151.209,4.00E+01
15,213,-9.35E+01,-9.50E+01,175.141,-9.88E+01,355.562,4.00E+01
18,213,-9.48E+01,-9.64E+01,2.983,-1.00E+02,182.868,4.00E+01
21,213,-9.78E+01,-9.93E+01,197.228,-1.03E+02,16.232,4.00E+01
24,213,-9.98E+01,-1.01E+02,28.13,-1.05E+02,205.994,3.53E+01
27,213,-1.03E+02,-1.04E+02,223.475,-1.08E+02,39.119,2.91E+01
30,213,-1.06E+02,-1.07E+02,62.351,-1.11E+02,234.71,2.43E+01
33,213,-1.10E+02,-1.11E+02,274.824,-1.16E+02,85.158,2.29E+01
36,213,-1.11E+02,-1.12E+02,134.642,-1.17E+02,314.208,4.00E+01
39,213,-1.10E+02,-1.11E+02,349.675,-1.15E+02,178.653,2.31E+01
42,213,-1.10E+02,-1.11E+02,194.334,-1.14E+02,16.005,3.72E+01
45,213,-1.11E+02,-1.13E+02,44.669,-1.16E+02,214.487,2.13E+01
48,213,-1.16E+02,-1.17E+02,270.916,-1.23E+02,64.842,1.52E+01
51,213,-1.15E+02,-1.16E+02,148.786,-1.22E+02,340.798,2.12E+01
54,213,-1.14E+02,-1.17E+02,18.699,-1.18E+02,195.619,3.15E+01
57,213,-1.18E+02,-1.19E+02,250.291,-1.23E+02,33.25,1.09E+01
60,213,-1.18E+02,-1.19E+02,135.401,-1.25E+02,332.208,1.85E+01
63,213,-1.17E+02,-1.20E+02,31.223,-1.20E+02,188.984,1.41E+01
66,213,-1.20E+02,-1.21E+02,281.489,-1.31E+02,106.206,3.27E+01
69,213,-1.20E+02,-1.23E+02,172.746,-1.23E+02,351.288,3.79E+01
72,213,-1.19E+02,-1.20E+02,80.88,-1.30E+02,216.464,1.37E+01
75,213,-1.19E+02,-1.23E+02,1.761,-1.21E+02,159.445,1.46E+01
78,213,-1.20E+02,-1.21E+02,271.486,-1.27E+02,118.327,1.51E+01
81,213,-1.22E+02,-1.23E+02,224.553,-1.27E+02,337.44,4.73E+00
84,213,-1.22E+02,-1.27E+02,119.636,-1.24E+02,304.206,2.85E+01
87,213,-1.24E+02,-1.25E+02,74.035,-1.30E+02,282.207,1.35E+01
90,213,-1.33E+02,-1.34E+02,29.169,-1.40E+02,86.856,8.58E+00
93,213,-1.28E+02,-1.32E+02,274.212,-1.30E+02,84.125,2.13E+01
96,213,-1.28E+02,-1.33E+02,296.459,-1.29E+02,117.701,4.00E+01
99,213,-1.22E+02,-1.27E+02,1.404,-1.24E+02,146.682,1.06E+01
102,213,-1.19E+02,-1.23E+02,10.059,-1.22E+02,149.323,8.76E+00
105,213,-1.20E+02,-1.24E+02,28.209,-1.23E+02,156.989,6.44E+00
108,213,-1.19E+02,-1.21E+02,57.851,-1.23E+02,189.465,7.24E+00
111,213,-1.16E+02,-1.18E+02,50.912,-1.20E+02,196.381,1.05E+01
114,213,-1.17E+02,-1.18E+02,24.348,-1.22E+02,180.632,1.43E+01
117,213,-1.23E+02,-1.23E+02,350.902,-1.41E+02,160.35,3.29E+01
120,213,-1.26E+02,-1.36E+02,6.964,-1.27E+02,302.912,1.03E+01
123,213,-1.26E+02,-1.29E+02,52.173,-1.28E+02,252.71,1.49E+01
126,213,-1.32E+02,-1.43E+02,107.892,-1.32E+02,146.703,1.55E+01
129,213,-1.25E+02,-1.25E+02,156.365,-1.33E+02,130.275,1.61E+01
132,213,-1.27E+02,-1.28E+02,103.963,-1.34E+02,140.65,1.20E+01
135,213,-1.23E+02,-1.26E+02,356.607,-1.25E+02,14.206,1.63E+01
138,213,-1.21E+02,-1.24E+02,350.177,-1.23E+02,346.936,3.11E+01
141,213,-1.35E+02,-1.39E+02,241.921,-1.37E+02,198.622,8.19E+00
144,213,-1.17E+02,-1.18E+02,182.728,-1.22E+02,171.458,2.10E+01
147,213,-1.23E+02,-1.26E+02,184.815,-1.26E+02,186.781,3.53E+01
150,213,-1.17E+02,-1.19E+02,335.282,-1.21E+02,345.628,2.11E+01
153,213,-1.20E+02,-1.22E+02,343.174,-1.25E+02,336.703,2.56E+01
156,213,-1.17E+02,-1.19E+02,177.817,-1.22E+02,170.673,2.46E+01
159,213,-1.21E+02,-1.23E+02,166.303,-1.26E+02,168.742,3.41E+01
162,213,-1.14E+02,-1.15E+02,350.22,-1.19E+02,350.805,4.00E+01
165,213,-1.24E+02,-1.26E+02,339.713,-1.28E+02,343.122,3.07E+01
168,213,-1.12E+02,-1.14E+02,163.756,-1.17E+02,164.881,4.00E+01
171,213,-1.32E+02,-1.38E+02,296.829,-1.34E+02,348.188,8.24E+00
174,213,-1.09E+02,-1.10E+02,344.189,-1.15E+02,340.339,3.07E+01
177,213,-1.09E+02,-1.10E+02,159.85,-1.15E+02,152.118,2.50E+01
180,213,-9.87E+01,-1.00E+02,154.135,-1.04E+02,154.135,4.00E+01
0,216,-6.47E+01,-6.65E+01,150.598,-6.93E+01,330.598,4.00E+01
3,216,-7.79E+01,-7.97E+01,131.652,-8.27E+01,312.249,4.00E+01
6,216,-8.41E+01,-8.58E+01,272.685,-8.88E+01,91.909,4.00E+01
9,216,-8.86E+01,-9.04E+01,157.573,-9.33E+01,338.579,4.00E+01
12,216,-8.94E+01,-9.11E+01,330.718,-9.41E+01,151.245,4.00E+01
15,216,-9.35E+01,-9.53E+01,175.039,-9.82E+01,355.463,4.00E+01
18,216,-9.48E+01,-9.67E+01,3.109,-9.94E+01,182.993,4.00E+01
21,216,-9.78E+01,-9.97E+01,197.093,-1.02E+02,16.093,4.00E+01
24,216,-9.98E+01,-1.02E+02,28.115,-1.04E+02,205.975,3.50E+01
27,216,-1.03E+02,-1.05E+02,223.493,-1.07E+02,39.148,2.88E+01
30,216,-1.06E+02,-1.08E+02,62.386,-1.10E+02,234.738,2.39E+01
33,216,-1.10E+02,-1.11E+02,274.84,-1.15E+02,85.198,2.24E+01
36,216,-1.11E+02,-1.12E+02,134.62,-1.17E+02,314.19,4.00E+01
39,216,-1.10E+02,-1.12E+02,349.705,-1.15E+02,178.633,2.28E+01
42,216,-1.10E+02,-1.12E+02,194.377,-1.14E+02,16.042,3.70E+01
45,216,-1.11E+02,-1.14E+02,44.673,-1.15E+02,214.529,2.12E+01
48,216,-1.16E+02,-1.17E+02,270.988,-1.22E+02,64.983,1.46E+01
51,216,-1.15E+02,-1.17E+02,148.816,-1.21E+02,340.812,2.07E+01
54,216,-1.14E+02,-1.17E+02,18.785,-1.17E+02,195.591,3.11E+01
57,216,-1.18E+02,-1.19E+02,250.319,-1.23E+02,33.602,1.05E+01
60,216,-1.18E+02,-1.19E+02,135.589,-1.24E+02,332.251,1.80E+01
63,216,-1.16E+02,-1.20E+02,31.194,-1.19E+02,189.084,1.42E+01
66,216,-1.21E+02,-1.21E+02,281.62,-1.30E+02,106.171,3.22E+01
69,216,-1.20E+02,-1.24E+02,172.606,-1.22E+02,351.215,3.85E+01
72,216,-1.19E+02,-1.20E+02,80.983,-1.29E+02,216.865,1.29E+01
75,216,-1.19E+02,-1.24E+02,1.809,-1.20E+02,159.606,1.50E+01
78,216,-1.20E+02,-1.21E+02,271.609,-1.27E+02,118.476,1.45E+01
81,216,-1.22E+02,-1.24E+02,224.872,-1.26E+02,337.127,4.03E+00
84,216,-1.22E+02,-1.27E+02,119.486,-1.23E+02,304.133,2.87E+01
87,216,-1.24E+02,-1.25E+02,73.934,-1.29E+02,282.558,1.28E+01
90,216,-1.33E+02,-1.34E+02,29.193,-1.40E+02,84.89,8.02E+00
93,216,-1.28E+02,-1.33E+02,273.864,-1.30E+02,83.536,2.13E+01
96,216,-1.28E+02,-1.34E+02,296.431,-1.29E+02,117.582,4.00E+01
99,216,-1.22E+02,-1.27E+02,1.824,-1.24E+02,147.033,1.10E+01
102,216,-1.19E+02,-1.23E+02,10.44,-1.21E+02,149.685,9.02E+00
105,216,-1.20E+02,-1.24E+02,28.754,-1.22E+02,157.351,6.62E+00
108,216,-1.19E+02,-1.21E+02,58.21,-1.22E+02,189.662,6.99E+00
111,216,-1.16E+02,-1.18E+02,51.085,-1.19E+02,196.484,1.02E+01
114,216,-1.17E+02,-1.19E+02,24.472,-1.21E+02,180.805,1.40E+01
117,216,-1.23E+02,-1.23E+02,351.045,-1.40E+02,161.248,3.24E+01
120,216,-1.26E+02,-1.36E+02,6.895,-1.26E+02,302.913,1.13E+01
123,216,-1.26E+02,-1.30E+02,52.516,-1.28E+02,252.898,1.52E+01
126,216,-1.32E+02,-1.44E+02,109.26,-1.32E+02,147.021,1.66E+01
129,216,-1.25E+02,-1.26E+02,156.383,-1.33E+02,130.848,1.56E+01
132,216,-1.27E+02,-1.28E+02,104.087,-1.34E+02,141.316,1.13E+01
135,216,-1.22E+02,-1.26E+02,356.565,-1.24E+02,14.082,1.65E+01
138,216,-1.20E+02,-1.25E+02,350.237,-1.22E+02,346.989,3.14E+01
141,216,-1.34E+02,-1.39E+02,242.268,-1.36E+02,198.988,8.47E+00
144,216,-1.17E+02,-1.19E+02,182.827,-1.22E+02,171.529,2.06E+01
147,216,-1.22E+02,-1.26E+02,184.996,-1.25E+02,186.862,3.58E+01
150,216,-1.17E+02,-1.19E+02,335.2,-1.20E+02,345.529,2.09E+01
153,216,-1.20E+02,-1.22E+02,343.057,-1.24E+02,336.616,2.53E+01
156,216,-1.17E+02,-1.19E+02,177.788,-1.21E+02,170.711,2.44E+01
159,216,-1.21E+02,-1.23E+02,166.27,-1.26E+02,168.694,3.38E+01
162,216,-1.14E+02,-1.16E+02,350.138,-1.18E+02,350.691,4.00E+01
165,216,-1.23E+02,-1.26E+02,339.47,-1.27E+02,342.959,3.04E+01
168,216,-1.12E+02,-1.14E+02,163.782,-1.16E+02,164.927,4.00E+01
171,216,-1.32E+02,-1.39E+02,299.559,-1.33E+02,350.056,9.50E+00
174,216,-1.09E+02,-1.10E+02,344.47,-1.14E+02,340.678,3.04E+01
177,216,-1.09E+02,-1.10E+02,159.675,-1.15E+02,151.911,2.45E+01
180,216,-9.87E+01,-1.01E+02,154.135,-1.03E+02,154.135,4.00E+01
0,219,-6.47E+01,-6.69E+01,150.598,-6.87E+01,330.598,4.00E+01
3,219,-7.79E+01,-8.00E+01,131.689,-8.21E+01,312.287,4.00E+01
6,219,-8.41E+01,-8.62E+01,272.655,-8.82E+01,91.881,4.00E+01
9,219,-8.86E+01,-9.07E+01,157.793,-9.27E+01,338.802,4.00E+01
12,219,-8.94E+01,-9.15E+01,330.635,-9.35E+01,151.163,4.00E+01
15,219,-9.35E+01,-9.57E+01,175.095,-9.76E+01,355.52,4.00E+01
18,219,-9.48E+01,-9.70E+01,3.136,-9.88E+01,183.013,4.00E+01
21,219,-9.78E+01,-1.00E+02,196.974,-1.02E+02,15.971,4.00E+01
24,219,-9.98E+01,-1.02E+02,28.186,-1.04E+02,206.043,3.47E+01
27,219,-1.03E+02,-1.05E+02,223.429,-1.07E+02,39.077,2.86E+01
30,219,-1.06E+02,-1.08E+02,62.457,-1.10E+02,234.818,2.37E+01
33,219,-1.10E+02,-1.11E+02,274.835,-1.14E+02,85.227,2.21E+01
36,219,-1.11E+02,-1.12E+02,134.673,-1.16E+02,314.266,4.00E+01
39,219,-1.10E+02,-1.12E+02,349.729,-1.14E+02,178.607,2.25E+01
42,219,-1.10E+02,-1.12E+02,194.381,-1.13E+02,16.066,3.67E+01
45,219,-1.11E+02,-1.14E+02,44.713,-1.14E+02,214.558,2.10E+01
48,219,-1.16E+02,-1.17E+02,271.096,-1.22E+02,65.216,1.41E+01
51,219,-1.15E+02,-1.17E+02,148.823,-1.21E+02,340.677,2.04E+01
54,219,-1.14E+02,-1.17E+02,18.741,-1.17E+02,195.689,3.15E+01
57,219,-1.18E+02,-1.20E+02,250.409,-1.22E+02,33.559,1.00E+01
60,219,-1.18E+02,-1.19E+02,135.58,-1.23E+02,332.151,1.76E+01
63,219,-1.16E+02,-1.20E+02,31.246,-1.18E+02,189.105,1.44E+01
66,219,-1.21E+02,-1.21E+02,281.689,-1.30E+02,106.372,3.12E+01
69,219,-1.19E+02,-1.24E+02,172.571,-1.21E+02,351.226,3.90E+01
72,219,-1.20E+02,-1.20E+02,81.028,-1.29E+02,216.821,1.21E+01
75,219,-1.18E+02,-1.24E+02,1.844,-1.19E+02,159.567,1.54E+01
78,219,-1.20E+02,-1.21E+02,271.661,-1.26E+02,118.425,1.39E+01
81,219,-1.22E+02,-1.24E+02,224.784,-1.25E+02,337.532,3.73E+00
84,219,-1.21E+02,-1.27E+02,119.739,-1.23E+02,304.171,2.95E+01
87,219,-1.24E+02,-1.25E+02,74.198,-1.28E+02,282.296,1.26E+01
90,219,-1.33E+02,-1.35E+02,29.209,-1.39E+02,85.908,7.13E+00
93,219,-1.28E+02,-1.33E+02,274.146,-1.29E+02,83.492,2.14E+01
96,219,-1.27E+02,-1.34E+02,296.653,-1.28E+02,117.094,4.00E+01
99,219,-1.22E+02,-1.28E+02,1.985,-1.23E+02,146.856,1.14E+01
102,219,-1.19E+02,-1.24E+02,10.633,-1.20E+02,149.65,9.32E+00
105,219,-1.20E+02,-1.24E+02,28.791,-1.22E+02,157.432,6.96E+00
108,219,-1.19E+02,-1.22E+02,58.154,-1.22E+02,189.975,6.99E+00
111,219,-1.16E+02,-1.19E+02,51.075,-1.19E+02,196.882,1.02E+01
114,219,-1.17E+02,-1.19E+02,24.468,-1.21E+02,181.287,1.39E+01
117,219,-1.24E+02,-1.24E+02,351.076,-1.40E+02,164.313,3.47E+01
120,219,-1.25E+02,-1.36E+02,7.589,-1.25E+02,302.498,1.21E+01
123,219,-1.25E+02,-1.30E+02,52.493,-1.27E+02,252.873,1.54E+01
126,219,-1.31E+02,-1.44E+02,108.333,-1.31E+02,146.766,1.71E+01
129,219,-1.25E+02,-1.26E+02,156.359,-1.32E+02,130.823,1.50E+01
132,219,-1.27E+02,-1.29E+02,104.18,-1.33E+02,140.922,1.08E+01
135,219,-1.22E+02,-1.27E+02,356.536,-1.24E+02,14.076,1.68E+01
138,219,-1.20E+02,-1.25E+02,350.248,-1.22E+02,347.035,3.18E+01
141,219,-1.34E+02,-1.39E+02,242.214,-1.36E+02,199.364,8.89E+00
144,219,-1.17E+02,-1.19E+02,182.834,-1.21E+02,171.53,2.04E+01
147,219,-1.22E+02,-1.26E+02,184.815,-1.24E+02,186.72,3.58E+01
150,219,-1.17E+02,-1.19E+02,335.247,-1.20E+02,345.559,2.09E+01
153,219,-1.20E+02,-1.22E+02,343.106,-1.24E+02,336.653,2.51E+01
156,219,-1.17E+02,-1.19E+02,177.758,-1.20E+02,170.729,2.43E+01
159,219,-1.21E+02,-1.24E+02,166.376,-1.25E+02,168.715,3.39E+01
162,219,-1.14E+02,-1.16E+02,350.098,-1.18E+02,350.639,4.00E+01
165,219,-1.23E+02,-1.26E+02,339.705,-1.26E+02,343.112,3.05E+01
168,219,-1.12E+02,-1.15E+02,163.646,-1.15E+02,164.825,3.98E+01
171,219,-1.32E+02,-1.40E+02,303.449,-1.32E+02,352.243,1.11E+01
174,219,-1.09E+02,-1.11E+02,344.71,-1.13E+02,340.964,3.02E+01
177,219,-1.09E+02,-1.10E+02,159.546,-1.14E+02,151.759,2.40E+01
180,219,-9.87E+01,-1.01E+02,154.135,-1.03E+02,154.135,4.00E+01
0,222,-6.47E+01,-6.73E+01,150.598,-6.82E+01,330.598,4.00E+01
3,222,-7.80E+01,-8.04E+01,131.713,-8.16E+01,312.312,4.00E+01
6,222,-8.41E+01,-8.65E+01,272.636,-8.77E+01,91.863,4.00E+01
9,222,-8.86E+01,-9.11E+01,157.969,-9.22E+01,338.981,4.00E+01
12,222,-8.94E+01,-9.19E+01,330.522,-9.29E+01,151.049,4.00E+01
15,222,-9.35E+01,-9.61E+01,175.252,-9.70E+01,355.679,4.00E+01
18,222,-9.48E+01,-9.74E+01,3.021,-9.83E+01,182.898,4.00E+01
21,222,-9.78E+01,-1.00E+02,197.044,-1.01E+02,16.038,4.00E+01
24,222,-9.98E+01,-1.03E+02,28.122,-1.03E+02,205.981,3.46E+01
27,222,-1.03E+02,-1.06E+02,223.451,-1.06E+02,39.086,2.84E+01
30,222,-1.06E+02,-1.09E+02,62.455,-1.09E+02,234.833,2.36E+01
33,222,-1.10E+02,-1.12E+02,274.914,-1.14E+02,85.353,2.18E+01
36,222,-1.11E+02,-1.13E+02,134.772,-1.16E+02,314.364,4.00E+01
39,222,-1.10E+02,-1.12E+02,349.698,-1.14E+02,178.569,2.23E+01
42,222,-1.10E+02,-1.13E+02,194.401,-1.13E+02,16.051,3.68E+01
45,222,-1.11E+02,-1.14E+02,44.743,-1.14E+02,214.639,2.11E+01
48,222,-1.16E+02,-1.18E+02,271.125,-1.21E+02,65.225,1.36E+01
51,222,-1.15E+02,-1.17E+02,148.836,-1.20E+02,340.644,2.01E+01
54,222,-1.14E+02,-1.18E+02,18.716,-1.16E+02,195.655,3.16E+01
57,222,-1.18E+02,-1.20E+02,250.411,-1.22E+02,33.691,9.78E+00
60,222,-1.18E+02,-1.20E+02,135.622,-1.23E+02,332.249,1.72E+01
63,222,-1.16E+02,-1.21E+02,31.269,-1.18E+02,189.083,1.46E+01
66,222,-1.21E+02,-1.22E+02,281.754,-1.29E+02,106.49,3.04E+01
69,222,-1.19E+02,-1.24E+02,172.634,-1.21E+02,351.215,3.88E+01
72,222,-1.20E+02,-1.21E+02,81.199,-1.28E+02,217.484,1.14E+01
75,222,-1.18E+02,-1.25E+02,1.88,-1.19E+02,159.726,1.60E+01
78,222,-1.20E+02,-1.22E+02,271.729,-1.26E+02,118.405,1.35E+01
81,222,-1.22E+02,-1.25E+02,224.963,-1.25E+02,337.433,3.50E+00
84,222,-1.21E+02,-1.28E+02,119.647,-1.22E+02,304.287,2.97E+01
87,222,-1.24E+02,-1.26E+02,74.078,-1.28E+02,282.69,1.21E+01
90,222,-1.33E+02,-1.35E+02,28.947,-1.39E+02,84.714,6.74E+00
93,222,-1.27E+02,-1.33E+02,274.112,-1.29E+02,83.297,2.17E+01
96,222,-1.27E+02,-1.35E+02,296.69,-1.28E+02,117.058,4.00E+01
99,222,-1.21E+02,-1.28E+02,2.28,-1.23E+02,146.98,1.19E+01
102,222,-1.19E+02,-1.24E+02,10.729,-1.20E+02,149.862,9.81E+00
105,222,-1.20E+02,-1.25E+02,28.779,-1.21E+02,157.715,7.48E+00
108,222,-1.19E+02,-1.22E+02,58.3,-1.21E+02,190.151,7.08E+00
111,222,-1.16E+02,-1.19E+02,51.299,-1.18E+02,196.922,1.02E+01
114,222,-1.17E+02,-1.19E+02,24.75,-1.20E+02,181.278,1.37E+01
117,222,-1.24E+02,-1.24E+02,351.398,-1.39E+02,164.396,3.35E+01
120,222,-1.25E+02,-1.37E+02,8.029,-1.25E+02,302.501,1.29E+01
123,222,-1.25E+02,-1.30E+02,52.334,-1.27E+02,253.015,1.57E+01
126,222,-1.31E+02,-1.45E+02,109.08,-1.31E+02,147.039,1.83E+01
129,222,-1.25E+02,-1.26E+02,156.558,-1.31E+02,131.447,1.46E+01
132,222,-1.28E+02,-1.29E+02,104.131,-1.33E+02,140.894,1.03E+01
135,222,-1.22E+02,-1.27E+02,356.554,-1.23E+02,14.018,1.72E+01
138,222,-1.20E+02,-1.25E+02,350.307,-1.21E+02,347.011,3.19E+01
141,222,-1.34E+02,-1.39E+02,242.002,-1.35E+02,199.209,9.39E+00
144,222,-1.17E+02,-1.19E+02,182.75,-1.21E+02,171.474,2.02E+01
147,222,-1.22E+02,-1.27E+02,184.675,-1.24E+02,186.65,3.57E+01
150,222,-1.16E+02,-1.20E+02,335.258,-1.19E+02,345.564,2.09E+01
153,222,-1.20E+02,-1.23E+02,343.137,-1.23E+02,336.688,2.50E+01
156,222,-1.17E+02,-1.20E+02,177.771,-1.20E+02,170.747,2.42E+01
159,222,-1.21E+02,-1.24E+02,166.488,-1.25E+02,168.705,3.43E+01
162,222,-1.14E+02,-1.16E+02,350.137,-1.17E+02,350.676,4.00E+01
165,222,-1.23E+02,-1.27E+02,340.213,-1.26E+02,343.461,3.10E+01
168,222,-1.12E+02,-1.15E+02,163.464,-1.15E+02,164.677,3.95E+01
171,222,-1.31E+02,-1.41E+02,307.127,-1.32E+02,353.992,1.27E+01
174,222,-1.09E+02,-1.11E+02,344.873,-1.13E+02,341.157,3.00E+01
177,222,-1.09E+02,-1.11E+02,159.47,-1.13E+02,151.668,2.37E+01
180,222,-9.87E+01,-1.01E+02,154.135,-1.02E+02,154.135,4.00E+01
0,225,-6.47E+01,-6.77E+01,150.598,-6.77E+01,330.598,4.00E+01
3,225,-7.80E+01,-8.09E+01,131.722,-8.11E+01,312.321,4.00E+01
6,225,-8.41E+01,-8.70E+01,272.632,-8.72E+01,91.86,4.00E+01
9,225,-8.86E+01,-9.15E+01,158.038,-9.17E+01,339.051,4.00E+01
12,225,-8.94E+01,-9.23E+01,330.473,-9.24E+01,151,4.00E+01
15,225,-9.35E+01,-9.65E+01,175.338,-9.66E+01,355.764,4.00E+01
18,225,-9.48E+01,-9.78E+01,2.945,-9.78E+01,182.821,4.00E+01
21,225,-9.78E+01,-1.01E+02,197.128,-1.01E+02,16.123,4.00E+01
24,225,-9.98E+01,-1.03E+02,28.043,-1.03E+02,205.901,3.46E+01
27,225,-1.03E+02,-1.06E+02,223.512,-1.06E+02,39.147,2.84E+01
30,225,-1.06E+02,-1.09E+02,62.42,-1.09E+02,234.8,2.35E+01
33,225,-1.10E+02,-1.12E+02,275.004,-1.13E+02,85.464,2.17E+01
36,225,-1.11E+02,-1.13E+02,134.792,-1.15E+02,314.387,4.00E+01
39,225,-1.10E+02,-1.13E+02,349.786,-1.13E+02,178.625,2.23E+01
42,225,-1.10E+02,-1.13E+02,194.34,-1.12E+02,16.015,3.67E+01
45,225,-1.11E+02,-1.15E+02,44.76,-1.13E+02,214.652,2.12E+01
48,225,-1.16E+02,-1.18E+02,271.156,-1.21E+02,65.308,1.33E+01
51,225,-1.16E+02,-1.18E+02,148.862,-1.20E+02,340.646,1.99E+01
54,225,-1.14E+02,-1.18E+02,18.749,-1.16E+02,195.667,3.18E+01
57,225,-1.18E+02,-1.20E+02,250.474,-1.21E+02,33.783,9.63E+00
60,225,-1.18E+02,-1.20E+02,135.72,-1.22E+02,332.183,1.70E+01
63,225,-1.16E+02,-1.21E+02,31.246,-1.17E+02,189.166,1.50E+01
66,225,-1.21E+02,-1.22E+02,281.863,-1.29E+02,106.652,2.98E+01
69,225,-1.19E+02,-1.25E+02,172.556,-1.20E+02,351.242,3.99E+01
72,225,-1.20E+02,-1.21E+02,81.102,-1.28E+02,217.149,1.06E+01
75,225,-1.18E+02,-1.25E+02,1.978,-1.18E+02,159.704,1.65E+01
78,225,-1.20E+02,-1.22E+02,271.782,-1.25E+02,118.601,1.31E+01
81,225,-1.22E+02,-1.25E+02,224.934,-1.24E+02,337.456,3.58E+00
84,225,-1.21E+02,-1.28E+02,119.768,-1.21E+02,304.247,3.05E+01
87,225,-1.24E+02,-1.26E+02,74.271,-1.27E+02,282.665,1.20E+01
90,225,-1.33E+02,-1.35E+02,29.202,-1.38E+02,84.598,6.26E+00
