Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
6,276,-8.33E+01,-1.03E+02,215.573,-8.34E+01,215.258,4.00E+01
9,276,-8.61E+01,-1.06E+02,97.972,-8.62E+01,98.394,4.00E+01
12,276,-8.87E+01,-1.08E+02,274.744,-8.87E+01,274.505,4.00E+01
15,276,-9.29E+01,-1.13E+02,127.188,-9.30E+01,126.059,4.00E+01
18,276,-9.61E+01,-1.16E+02,317.881,-9.61E+01,315.076,4.00E+01
21,276,-1.01E+02,-1.20E+02,168.951,-1.01E+02,164.322,4.00E+01
24,276,-1.05E+02,-1.24E+02,21.036,-1.05E+02,17.503,4.00E+01
27,276,-1.06E+02,-1.24E+02,244.484,-1.06E+02,246.318,4.00E+01
30,276,-1.05E+02,-1.24E+02,93.22,-1.05E+02,97.47,4.00E+01
33,276,-1.05E+02,-1.25E+02,294.288,-1.05E+02,294.487,4.00E+01
36,276,-1.07E+02,-1.27E+02,136.869,-1.07E+02,133.978,4.00E+01
39,276,-1.13E+02,-1.31E+02,355.035,-1.13E+02,343.25,3.27E+01
42,276,-1.14E+02,-1.32E+02,239.075,-1.14E+02,237.164,4.00E+01
45,276,-1.11E+02,-1.31E+02,99.316,-1.11E+02,105.221,3.95E+01
48,276,-1.13E+02,-1.33E+02,310.682,-1.13E+02,303.171,3.81E+01
51,276,-1.17E+02,-1.36E+02,204.58,-1.18E+02,183.606,2.74E+01
54,276,-1.15E+02,-1.34E+02,83.412,-1.15E+02,92.835,3.51E+01
57,276,-1.16E+02,-1.37E+02,305.483,-1.16E+02,294.644,3.57E+01
60,276,-1.20E+02,-1.37E+02,220.885,-1.20E+02,202.235,2.67E+01
63,276,-1.15E+02,-1.38E+02,94.619,-1.15E+02,98.517,4.00E+01
66,276,-1.25E+02,-1.40E+02,19.687,-1.25E+02,1.358,2.59E+01
69,276,-1.19E+02,-1.38E+02,247.094,-1.19E+02,249.022,4.00E+01
72,276,-1.22E+02,-1.39E+02,191.69,-1.22E+02,152.429,2.19E+01
75,276,-1.17E+02,-1.40E+02,74.034,-1.17E+02,75.741,4.00E+01
78,276,-1.21E+02,-1.38E+02,28.246,-1.21E+02,23.705,3.89E+01
81,276,-1.22E+02,-1.45E+02,321.691,-1.22E+02,270.726,2.52E+01
84,276,-1.19E+02,-1.42E+02,231.155,-1.19E+02,229.913,4.00E+01
87,276,-1.24E+02,-1.45E+02,199.842,-1.24E+02,210.407,3.55E+01
90,276,-1.43E+02,-1.54E+02,95.105,-1.44E+02,2.543,1.02E+01
93,276,-1.31E+02,-1.48E+02,47.943,-1.31E+02,7.878,2.10E+01
96,276,-1.33E+02,-1.51E+02,105.605,-1.33E+02,115.423,3.39E+01
99,276,-1.22E+02,-1.43E+02,150.956,-1.22E+02,129.986,3.03E+01
102,276,-1.19E+02,-1.40E+02,156.645,-1.19E+02,125.124,2.68E+01
105,276,-1.21E+02,-1.41E+02,175.873,-1.21E+02,137.989,2.46E+01
108,276,-1.19E+02,-1.39E+02,202.409,-1.19E+02,173.589,2.66E+01
111,276,-1.15E+02,-1.36E+02,195.528,-1.15E+02,172.864,2.96E+01
114,276,-1.16E+02,-1.37E+02,168.648,-1.16E+02,158.744,3.63E+01
117,276,-1.27E+02,-1.42E+02,128.321,-1.27E+02,179.303,1.69E+01
120,276,-1.19E+02,-1.51E+02,85.567,-1.19E+02,259.687,4.00E+01
123,276,-1.19E+02,-1.52E+02,160.489,-1.19E+02,238.978,3.38E+01
126,276,-1.34E+02,-1.52E+02,134.277,-1.34E+02,220.005,1.83E+01
129,276,-1.30E+02,-1.48E+02,301.051,-1.30E+02,31.871,1.71E+01
132,276,-1.23E+02,-1.42E+02,278.912,-1.23E+02,119.428,2.81E+01
135,276,-1.21E+02,-1.45E+02,299.203,-1.21E+02,112.273,4.00E+01
138,276,-1.39E+02,-1.46E+02,345.955,-1.40E+02,240.07,7.38E+00
141,276,-1.27E+02,-1.49E+02,75.689,-1.27E+02,241.612,3.50E+01
144,276,-1.27E+02,-1.49E+02,84.358,-1.27E+02,319.329,2.29E+01
147,276,-1.30E+02,-1.52E+02,226.465,-1.30E+02,12.338,2.68E+01
150,276,-1.28E+02,-1.51E+02,194.185,-1.28E+02,63.119,2.52E+01
153,276,-1.28E+02,-1.63E+02,173.349,-1.28E+02,339.874,4.00E+01
156,276,-1.35E+02,-1.56E+02,172.255,-1.35E+02,114.288,2.20E+01
159,276,-1.27E+02,-1.56E+02,190.685,-1.27E+02,355.576,4.00E+01
162,276,-1.29E+02,-1.46E+02,206.318,-1.29E+02,54.503,2.38E+01
165,276,-1.42E+02,-1.54E+02,347.017,-1.42E+02,117.693,1.43E+01
168,276,-1.38E+02,-1.67E+02,13.185,-1.38E+02,223.386,3.45E+01
171,276,-1.25E+02,-1.47E+02,253.488,-1.25E+02,85.592,3.55E+01
174,276,-1.33E+02,-1.47E+02,353.562,-1.33E+02,228.453,1.59E+01
177,276,-1.20E+02,-1.38E+02,203.935,-1.20E+02,69.009,2.17E+01
180,276,-1.11E+02,-1.31E+02,224.544,-1.11E+02,44.544,4.00E+01
0,279,-6.46E+01,-8.07E+01,73.57,-6.47E+01,73.57,4.00E+01
3,279,-7.61E+01,-9.21E+01,58.969,-7.62E+01,59.301,4.00E+01
6,279,-8.33E+01,-9.93E+01,215.579,-8.34E+01,215.263,4.00E+01
9,279,-8.61E+01,-1.02E+02,97.874,-8.62E+01,98.296,4.00E+01
12,279,-8.87E+01,-1.05E+02,274.498,-8.88E+01,274.253,4.00E+01
15,279,-9.30E+01,-1.09E+02,126.744,-9.31E+01,125.635,4.00E+01
18,279,-9.62E+01,-1.12E+02,317.36,-9.63E+01,314.537,4.00E+01
21,279,-1.01E+02,-1.17E+02,168.847,-1.01E+02,164.107,3.77E+01
24,279,-1.05E+02,-1.20E+02,21.293,-1.05E+02,17.811,3.96E+01
27,279,-1.06E+02,-1.21E+02,244.751,-1.06E+02,246.538,4.00E+01
30,279,-1.05E+02,-1.21E+02,93.178,-1.05E+02,97.479,3.86E+01
33,279,-1.05E+02,-1.21E+02,294.112,-1.05E+02,294.423,4.00E+01
36,279,-1.07E+02,-1.24E+02,136.695,-1.07E+02,133.761,4.00E+01
39,279,-1.13E+02,-1.28E+02,354.547,-1.13E+02,342.634,2.92E+01
42,279,-1.14E+02,-1.28E+02,238.417,-1.14E+02,236.446,4.00E+01
45,279,-1.11E+02,-1.27E+02,98.841,-1.11E+02,104.71,3.61E+01
48,279,-1.13E+02,-1.29E+02,310.344,-1.13E+02,302.777,3.45E+01
51,279,-1.17E+02,-1.32E+02,203.915,-1.17E+02,182.88,2.40E+01
54,279,-1.15E+02,-1.31E+02,82.922,-1.15E+02,91.964,3.20E+01
57,279,-1.16E+02,-1.34E+02,305.72,-1.16E+02,294.887,3.22E+01
60,279,-1.20E+02,-1.33E+02,221.218,-1.20E+02,202.778,2.36E+01
63,279,-1.15E+02,-1.34E+02,94.765,-1.15E+02,98.63,4.00E+01
66,279,-1.24E+02,-1.37E+02,19.981,-1.25E+02,2.215,2.29E+01
69,279,-1.19E+02,-1.35E+02,247.151,-1.19E+02,248.996,4.00E+01
72,279,-1.22E+02,-1.36E+02,191.695,-1.22E+02,152.559,1.84E+01
75,279,-1.17E+02,-1.37E+02,74.488,-1.17E+02,75.675,4.00E+01
78,279,-1.21E+02,-1.35E+02,28.533,-1.21E+02,23.847,3.53E+01
81,279,-1.22E+02,-1.42E+02,321.346,-1.22E+02,270.621,2.18E+01
84,279,-1.19E+02,-1.39E+02,231.114,-1.19E+02,229.781,4.00E+01
87,279,-1.24E+02,-1.41E+02,199.904,-1.24E+02,210.54,3.20E+01
90,279,-1.43E+02,-1.51E+02,93.791,-1.43E+02,359.881,7.05E+00
93,279,-1.31E+02,-1.45E+02,47.777,-1.31E+02,7.33,1.76E+01
96,279,-1.33E+02,-1.48E+02,105.94,-1.33E+02,114.925,3.13E+01
99,279,-1.22E+02,-1.39E+02,151.514,-1.22E+02,130.274,2.67E+01
102,279,-1.19E+02,-1.37E+02,157.087,-1.19E+02,125.495,2.33E+01
105,279,-1.21E+02,-1.38E+02,176.415,-1.21E+02,138.249,2.11E+01
108,279,-1.19E+02,-1.35E+02,202.972,-1.19E+02,173.626,2.30E+01
111,279,-1.15E+02,-1.33E+02,196.196,-1.15E+02,172.847,2.59E+01
114,279,-1.16E+02,-1.34E+02,169.332,-1.16E+02,158.856,3.25E+01
117,279,-1.27E+02,-1.38E+02,128.571,-1.27E+02,179.26,1.38E+01
120,279,-1.19E+02,-1.48E+02,85.659,-1.19E+02,259.795,4.00E+01
123,279,-1.19E+02,-1.49E+02,162.14,-1.19E+02,239.066,3.02E+01
126,279,-1.34E+02,-1.49E+02,133.258,-1.34E+02,219.598,1.49E+01
129,279,-1.30E+02,-1.44E+02,302.265,-1.31E+02,31.735,1.35E+01
132,279,-1.23E+02,-1.38E+02,279.086,-1.23E+02,119.089,2.48E+01
135,279,-1.21E+02,-1.42E+02,299.684,-1.21E+02,112.7,3.93E+01
138,279,-1.38E+02,-1.43E+02,346.374,-1.39E+02,239.956,4.33E+00
141,279,-1.27E+02,-1.46E+02,76.03,-1.27E+02,241.93,3.16E+01
144,279,-1.27E+02,-1.45E+02,84.412,-1.28E+02,319.545,1.93E+01
147,279,-1.30E+02,-1.49E+02,226.496,-1.30E+02,12.234,2.34E+01
150,279,-1.28E+02,-1.47E+02,194.559,-1.28E+02,63.432,2.17E+01
153,279,-1.28E+02,-1.60E+02,172.823,-1.28E+02,339.873,4.00E+01
156,279,-1.35E+02,-1.52E+02,170.367,-1.35E+02,111.003,1.75E+01
159,279,-1.28E+02,-1.54E+02,193.935,-1.28E+02,355.505,3.61E+01
162,279,-1.28E+02,-1.42E+02,205.511,-1.29E+02,51.674,2.10E+01
165,279,-1.41E+02,-1.50E+02,348.352,-1.42E+02,128.464,1.30E+01
168,279,-1.39E+02,-1.65E+02,23.513,-1.39E+02,227.891,3.40E+01
171,279,-1.25E+02,-1.43E+02,254.129,-1.25E+02,86.101,3.21E+01
174,279,-1.33E+02,-1.44E+02,353.414,-1.33E+02,228.327,1.25E+01
177,279,-1.20E+02,-1.35E+02,203.885,-1.20E+02,68.891,1.83E+01
180,279,-1.11E+02,-1.27E+02,224.544,-1.11E+02,44.544,4.00E+01
0,282,-6.46E+01,-7.82E+01,73.57,-6.48E+01,73.57,4.00E+01
3,282,-7.61E+01,-8.96E+01,58.997,-7.63E+01,59.329,4.00E+01
6,282,-8.33E+01,-9.68E+01,215.579,-8.35E+01,215.263,4.00E+01
9,282,-8.61E+01,-9.97E+01,97.729,-8.63E+01,98.151,4.00E+01
12,282,-8.87E+01,-1.02E+02,274.194,-8.89E+01,273.942,4.00E+01
15,282,-9.30E+01,-1.07E+02,126.3,-9.32E+01,125.211,4.00E+01
18,282,-9.62E+01,-1.10E+02,316.99,-9.64E+01,314.154,4.00E+01
21,282,-1.01E+02,-1.14E+02,168.809,-1.01E+02,164.014,3.52E+01
24,282,-1.05E+02,-1.18E+02,21.307,-1.05E+02,17.862,3.73E+01
27,282,-1.06E+02,-1.19E+02,244.77,-1.06E+02,246.569,4.00E+01
30,282,-1.05E+02,-1.18E+02,93.25,-1.05E+02,97.561,3.62E+01
33,282,-1.05E+02,-1.19E+02,294.075,-1.05E+02,294.384,4.00E+01
36,282,-1.07E+02,-1.21E+02,136.457,-1.07E+02,133.563,4.00E+01
39,282,-1.13E+02,-1.25E+02,354.326,-1.13E+02,342.362,2.68E+01
42,282,-1.14E+02,-1.26E+02,238.164,-1.14E+02,236.301,4.00E+01
45,282,-1.11E+02,-1.25E+02,98.649,-1.11E+02,104.575,3.36E+01
48,282,-1.13E+02,-1.27E+02,310.013,-1.13E+02,302.368,3.20E+01
51,282,-1.17E+02,-1.30E+02,203.354,-1.18E+02,182.2,2.16E+01
54,282,-1.15E+02,-1.28E+02,82.529,-1.15E+02,91.415,2.98E+01
57,282,-1.16E+02,-1.31E+02,305.256,-1.16E+02,294.364,2.97E+01
60,282,-1.19E+02,-1.31E+02,220.498,-1.20E+02,201.881,2.13E+01
63,282,-1.15E+02,-1.31E+02,94.656,-1.15E+02,98.331,4.00E+01
66,282,-1.24E+02,-1.34E+02,19.855,-1.24E+02,1.574,2.07E+01
69,282,-1.19E+02,-1.32E+02,247.369,-1.19E+02,249.595,4.00E+01
72,282,-1.21E+02,-1.33E+02,192.047,-1.22E+02,153.255,1.61E+01
75,282,-1.17E+02,-1.34E+02,74.424,-1.18E+02,75.833,4.00E+01
78,282,-1.21E+02,-1.32E+02,28.348,-1.21E+02,23.662,3.31E+01
81,282,-1.22E+02,-1.39E+02,321.524,-1.22E+02,271.348,1.92E+01
84,282,-1.19E+02,-1.36E+02,231.3,-1.19E+02,230.021,4.00E+01
87,282,-1.24E+02,-1.39E+02,199.477,-1.24E+02,210.472,2.94E+01
90,282,-1.43E+02,-1.48E+02,94.631,-1.44E+02,359.72,3.67E+00
93,282,-1.31E+02,-1.42E+02,48.521,-1.31E+02,6.732,1.49E+01
96,282,-1.33E+02,-1.46E+02,106.684,-1.33E+02,115.28,2.92E+01
99,282,-1.22E+02,-1.37E+02,151.935,-1.22E+02,130.516,2.41E+01
102,282,-1.19E+02,-1.34E+02,157.118,-1.19E+02,125.737,2.09E+01
105,282,-1.21E+02,-1.35E+02,175.971,-1.21E+02,138.613,1.88E+01
108,282,-1.18E+02,-1.33E+02,202.462,-1.19E+02,173.803,2.08E+01
111,282,-1.15E+02,-1.30E+02,195.814,-1.15E+02,172.984,2.36E+01
114,282,-1.16E+02,-1.31E+02,168.915,-1.16E+02,158.925,3.04E+01
117,282,-1.26E+02,-1.35E+02,127.995,-1.27E+02,179.042,1.13E+01
120,282,-1.19E+02,-1.45E+02,86.049,-1.19E+02,259.86,4.00E+01
123,282,-1.19E+02,-1.46E+02,161.325,-1.19E+02,239.015,2.76E+01
126,282,-1.34E+02,-1.46E+02,133.492,-1.34E+02,218.731,1.23E+01
129,282,-1.30E+02,-1.42E+02,302.429,-1.31E+02,31.688,1.11E+01
132,282,-1.23E+02,-1.36E+02,279.173,-1.23E+02,119.041,2.25E+01
135,282,-1.21E+02,-1.39E+02,299.816,-1.21E+02,113.009,3.70E+01
138,282,-1.37E+02,-1.41E+02,346.694,-1.40E+02,242.751,2.33E+00
141,282,-1.27E+02,-1.43E+02,75.562,-1.27E+02,242.187,2.95E+01
144,282,-1.28E+02,-1.43E+02,83.419,-1.28E+02,319.309,1.67E+01
147,282,-1.30E+02,-1.46E+02,226.227,-1.31E+02,11.956,2.09E+01
150,282,-1.28E+02,-1.45E+02,194.429,-1.28E+02,63.36,1.91E+01
153,282,-1.28E+02,-1.57E+02,174.142,-1.28E+02,340.089,4.00E+01
156,282,-1.35E+02,-1.49E+02,169.891,-1.36E+02,111.184,1.51E+01
159,282,-1.28E+02,-1.52E+02,195.984,-1.28E+02,355.588,3.33E+01
162,282,-1.28E+02,-1.39E+02,204.983,-1.28E+02,49.851,1.91E+01
165,282,-1.40E+02,-1.47E+02,349.476,-1.40E+02,136.89,1.32E+01
168,282,-1.40E+02,-1.65E+02,42.713,-1.40E+02,233.977,3.96E+01
171,282,-1.25E+02,-1.41E+02,255.067,-1.25E+02,86.84,2.98E+01
174,282,-1.33E+02,-1.41E+02,353.214,-1.33E+02,228.272,1.02E+01
177,282,-1.20E+02,-1.32E+02,203.817,-1.20E+02,68.732,1.58E+01
180,282,-1.11E+02,-1.25E+02,224.544,-1.11E+02,44.544,4.00E+01
0,285,-6.46E+01,-7.63E+01,73.57,-6.49E+01,73.57,4.00E+01
3,285,-7.61E+01,-8.77E+01,59.031,-7.64E+01,59.364,4.00E+01
6,285,-8.33E+01,-9.49E+01,215.569,-8.36E+01,215.253,4.00E+01
9,285,-8.61E+01,-9.78E+01,97.54,-8.64E+01,97.962,4.00E+01
12,285,-8.87E+01,-1.01E+02,273.886,-8.90E+01,273.628,4.00E+01
15,285,-9.31E+01,-1.05E+02,125.994,-9.33E+01,124.92,4.00E+01
18,285,-9.62E+01,-1.08E+02,316.903,-9.65E+01,314.063,3.82E+01
21,285,-1.01E+02,-1.13E+02,168.833,-1.01E+02,164.046,3.35E+01
24,285,-1.05E+02,-1.16E+02,21.238,-1.06E+02,17.793,3.56E+01
27,285,-1.06E+02,-1.17E+02,244.85,-1.06E+02,246.701,4.00E+01
30,285,-1.05E+02,-1.17E+02,93.361,-1.05E+02,97.661,3.44E+01
33,285,-1.05E+02,-1.17E+02,294.054,-1.05E+02,294.323,4.00E+01
36,285,-1.07E+02,-1.19E+02,136.356,-1.07E+02,133.496,3.86E+01
39,285,-1.13E+02,-1.24E+02,354.302,-1.13E+02,342.371,2.50E+01
42,285,-1.14E+02,-1.24E+02,238.354,-1.14E+02,236.419,4.00E+01
45,285,-1.11E+02,-1.23E+02,98.626,-1.11E+02,104.528,3.19E+01
48,285,-1.13E+02,-1.25E+02,309.806,-1.13E+02,302.181,3.02E+01
51,285,-1.17E+02,-1.28E+02,203.139,-1.18E+02,181.934,1.98E+01
54,285,-1.15E+02,-1.26E+02,82.425,-1.15E+02,91.247,2.81E+01
57,285,-1.16E+02,-1.29E+02,304.779,-1.16E+02,293.996,2.79E+01
60,285,-1.19E+02,-1.29E+02,220.209,-1.20E+02,201.098,1.94E+01
63,285,-1.15E+02,-1.29E+02,94.252,-1.15E+02,98.234,3.75E+01
66,285,-1.24E+02,-1.32E+02,19.057,-1.25E+02,0.048,1.87E+01
69,285,-1.18E+02,-1.30E+02,247.123,-1.19E+02,248.847,4.00E+01
72,285,-1.21E+02,-1.31E+02,191.574,-1.22E+02,153.602,1.46E+01
75,285,-1.17E+02,-1.32E+02,74.633,-1.18E+02,75.806,4.00E+01
78,285,-1.21E+02,-1.30E+02,28.334,-1.21E+02,23.311,3.09E+01
81,285,-1.22E+02,-1.37E+02,321.206,-1.22E+02,271.831,1.74E+01
84,285,-1.19E+02,-1.34E+02,231.467,-1.19E+02,230.139,4.00E+01
87,285,-1.24E+02,-1.37E+02,199.722,-1.24E+02,210.26,2.78E+01
90,285,-1.42E+02,-1.46E+02,94.668,-1.44E+02,1.766,1.70E+00
93,285,-1.31E+02,-1.40E+02,48.05,-1.32E+02,6.261,1.31E+01
96,285,-1.33E+02,-1.44E+02,105.951,-1.34E+02,116.638,2.54E+01
99,285,-1.22E+02,-1.35E+02,151.915,-1.22E+02,130.942,2.24E+01
102,285,-1.19E+02,-1.32E+02,157.218,-1.19E+02,125.918,1.90E+01
105,285,-1.21E+02,-1.33E+02,176.214,-1.21E+02,138.723,1.69E+01
108,285,-1.18E+02,-1.31E+02,202.78,-1.19E+02,173.895,1.88E+01
111,285,-1.15E+02,-1.28E+02,196.145,-1.15E+02,173.089,2.17E+01
114,285,-1.16E+02,-1.29E+02,169.17,-1.16E+02,158.883,2.83E+01
117,285,-1.26E+02,-1.34E+02,128.072,-1.27E+02,178.26,9.82E+00
120,285,-1.19E+02,-1.43E+02,85.044,-1.19E+02,259.676,4.00E+01
123,285,-1.19E+02,-1.45E+02,162.745,-1.19E+02,238.896,2.59E+01
126,285,-1.34E+02,-1.45E+02,134.687,-1.34E+02,218.23,1.05E+01
129,285,-1.30E+02,-1.40E+02,302.141,-1.31E+02,31.92,9.13E+00
132,285,-1.23E+02,-1.34E+02,279.102,-1.23E+02,119.169,2.06E+01
135,285,-1.21E+02,-1.37E+02,299.495,-1.21E+02,112.958,3.54E+01
138,285,-1.36E+02,-1.39E+02,346.591,-1.40E+02,242.619,2.43E+00
141,285,-1.27E+02,-1.42E+02,75.823,-1.27E+02,242.12,2.74E+01
144,285,-1.28E+02,-1.41E+02,83.394,-1.28E+02,319.133,1.48E+01
147,285,-1.30E+02,-1.44E+02,225.538,-1.31E+02,11.311,1.91E+01
150,285,-1.28E+02,-1.43E+02,194.217,-1.28E+02,62.915,1.71E+01
153,285,-1.28E+02,-1.56E+02,175.559,-1.28E+02,340.091,3.92E+01
156,285,-1.35E+02,-1.47E+02,170.466,-1.36E+02,112.416,1.34E+01
159,285,-1.28E+02,-1.50E+02,195.34,-1.28E+02,355.755,3.14E+01
162,285,-1.28E+02,-1.37E+02,204.908,-1.29E+02,49.51,1.75E+01
165,285,-1.39E+02,-1.45E+02,350.122,-1.40E+02,141.639,1.34E+01
168,285,-1.40E+02,-1.65E+02,70.837,-1.40E+02,240.773,3.94E+01
171,285,-1.25E+02,-1.39E+02,256.254,-1.25E+02,87.784,2.81E+01
174,285,-1.32E+02,-1.39E+02,352.969,-1.33E+02,228.382,8.42E+00
177,285,-1.20E+02,-1.30E+02,203.735,-1.20E+02,68.54,1.40E+01
180,285,-1.11E+02,-1.23E+02,224.544,-1.11E+02,44.544,4.00E+01
0,288,-6.46E+01,-7.48E+01,73.57,-6.50E+01,73.57,4.00E+01
3,288,-7.61E+01,-8.62E+01,59.07,-7.65E+01,59.404,4.00E+01
6,288,-8.33E+01,-9.34E+01,215.545,-8.37E+01,215.228,4.00E+01
9,288,-8.61E+01,-9.63E+01,97.323,-8.66E+01,97.744,4.00E+01
12,288,-8.87E+01,-9.89E+01,273.641,-8.91E+01,273.377,4.00E+01
15,288,-9.31E+01,-1.03E+02,125.907,-9.35E+01,124.84,4.00E+01
18,288,-9.62E+01,-1.07E+02,317.037,-9.67E+01,314.201,3.68E+01
21,288,-1.01E+02,-1.11E+02,168.841,-1.01E+02,164.077,3.21E+01
24,288,-1.05E+02,-1.14E+02,21.249,-1.06E+02,17.771,3.42E+01
27,288,-1.06E+02,-1.15E+02,244.932,-1.06E+02,246.832,3.96E+01
30,288,-1.05E+02,-1.15E+02,93.286,-1.05E+02,97.595,3.30E+01
33,288,-1.05E+02,-1.15E+02,294.015,-1.05E+02,294.264,4.00E+01
36,288,-1.07E+02,-1.18E+02,136.377,-1.07E+02,133.51,3.71E+01
39,288,-1.13E+02,-1.22E+02,354.297,-1.13E+02,342.365,2.37E+01
42,288,-1.14E+02,-1.23E+02,238.322,-1.15E+02,236.294,3.84E+01
45,288,-1.11E+02,-1.21E+02,98.558,-1.11E+02,104.467,3.04E+01
48,288,-1.13E+02,-1.23E+02,309.821,-1.13E+02,302.205,2.88E+01
51,288,-1.17E+02,-1.26E+02,203.135,-1.18E+02,181.843,1.85E+01
54,288,-1.15E+02,-1.25E+02,82.297,-1.15E+02,91.243,2.65E+01
57,288,-1.16E+02,-1.28E+02,304.762,-1.16E+02,294.064,2.65E+01
60,288,-1.19E+02,-1.27E+02,220.265,-1.20E+02,201.338,1.82E+01
63,288,-1.15E+02,-1.28E+02,94.193,-1.16E+02,98.064,3.62E+01
66,288,-1.24E+02,-1.31E+02,19.003,-1.25E+02,0.398,1.77E+01
69,288,-1.18E+02,-1.29E+02,246.944,-1.19E+02,248.314,4.00E+01
72,288,-1.21E+02,-1.30E+02,191.138,-1.22E+02,152.673,1.31E+01
75,288,-1.18E+02,-1.31E+02,74.175,-1.18E+02,75.527,4.00E+01
78,288,-1.21E+02,-1.29E+02,28.246,-1.22E+02,23.138,2.96E+01
81,288,-1.22E+02,-1.36E+02,321.113,-1.22E+02,271.32,1.57E+01
84,288,-1.19E+02,-1.33E+02,231.222,-1.19E+02,229.656,4.00E+01
87,288,-1.24E+02,-1.35E+02,199.455,-1.24E+02,209.779,2.65E+01
90,288,-1.41E+02,-1.44E+02,93.773,-1.44E+02,1.902,4.51E-01
93,288,-1.31E+02,-1.39E+02,47.706,-1.32E+02,5.582,1.18E+01
96,288,-1.33E+02,-1.42E+02,106.473,-1.34E+02,116.415,2.47E+01
99,288,-1.22E+02,-1.33E+02,152.152,-1.22E+02,131.003,2.08E+01
102,288,-1.19E+02,-1.31E+02,157.278,-1.19E+02,126.023,1.75E+01
105,288,-1.21E+02,-1.32E+02,176.105,-1.21E+02,138.763,1.54E+01
108,288,-1.18E+02,-1.29E+02,202.727,-1.19E+02,173.961,1.74E+01
111,288,-1.15E+02,-1.27E+02,195.987,-1.15E+02,173.183,2.03E+01
114,288,-1.16E+02,-1.28E+02,168.991,-1.16E+02,158.983,2.71E+01
117,288,-1.26E+02,-1.32E+02,128.126,-1.27E+02,178.509,8.53E+00
120,288,-1.20E+02,-1.42E+02,85.097,-1.20E+02,259.804,4.00E+01
123,288,-1.19E+02,-1.43E+02,162.374,-1.19E+02,239.157,2.42E+01
126,288,-1.34E+02,-1.43E+02,133.986,-1.34E+02,218.709,8.86E+00
129,288,-1.30E+02,-1.38E+02,302.685,-1.31E+02,32.058,7.36E+00
132,288,-1.23E+02,-1.32E+02,279.239,-1.23E+02,119.365,1.92E+01
135,288,-1.21E+02,-1.36E+02,299.552,-1.21E+02,113.029,3.38E+01
138,288,-1.35E+02,-1.37E+02,346.669,-1.40E+02,241.858,3.69E+00
141,288,-1.27E+02,-1.40E+02,76.186,-1.27E+02,241.94,2.55E+01
144,288,-1.28E+02,-1.39E+02,83.469,-1.28E+02,319.211,1.31E+01
147,288,-1.30E+02,-1.43E+02,225.325,-1.31E+02,10.926,1.75E+01
150,288,-1.28E+02,-1.41E+02,194.491,-1.28E+02,62.976,1.55E+01
153,288,-1.29E+02,-1.55E+02,174.287,-1.29E+02,339.874,3.87E+01
156,288,-1.35E+02,-1.46E+02,171.177,-1.36E+02,112.233,1.15E+01
159,288,-1.28E+02,-1.48E+02,193.874,-1.28E+02,355.88,3.01E+01
162,288,-1.28E+02,-1.36E+02,205.195,-1.29E+02,50.268,1.60E+01
165,288,-1.38E+02,-1.43E+02,350.163,-1.40E+02,143.002,1.30E+01
168,288,-1.41E+02,-1.63E+02,94.033,-1.41E+02,246.697,2.85E+01
171,288,-1.25E+02,-1.37E+02,257.594,-1.25E+02,88.857,2.68E+01
174,288,-1.32E+02,-1.38E+02,352.684,-1.34E+02,228.746,7.08E+00
177,288,-1.19E+02,-1.29E+02,203.641,-1.20E+02,68.322,1.25E+01
180,288,-1.11E+02,-1.21E+02,224.544,-1.11E+02,44.544,4.00E+01
0,291,-6.46E+01,-7.35E+01,73.57,-6.52E+01,73.57,4.00E+01
3,291,-7.61E+01,-8.49E+01,59.112,-7.67E+01,59.446,4.00E+01
6,291,-8.33E+01,-9.21E+01,215.5,-8.39E+01,215.183,4.00E+01
9,291,-8.61E+01,-9.50E+01,97.105,-8.67E+01,97.524,4.00E+01
12,291,-8.87E+01,-9.77E+01,273.517,-8.93E+01,273.248,4.00E+01
15,291,-9.31E+01,-1.02E+02,126.016,-9.36E+01,124.946,4.00E+01
18,291,-9.62E+01,-1.05E+02,317.19,-9.68E+01,314.365,3.57E+01
21,291,-1.01E+02,-1.10E+02,168.803,-1.02E+02,164.039,3.10E+01
24,291,-1.05E+02,-1.13E+02,21.26,-1.06E+02,17.749,3.30E+01
27,291,-1.06E+02,-1.14E+02,244.769,-1.06E+02,246.682,3.85E+01
30,291,-1.05E+02,-1.14E+02,93.156,-1.06E+02,97.488,3.19E+01
33,291,-1.05E+02,-1.14E+02,294.03,-1.06E+02,294.282,4.00E+01
36,291,-1.07E+02,-1.16E+02,136.392,-1.08E+02,133.498,3.59E+01
39,291,-1.12E+02,-1.21E+02,354.209,-1.13E+02,342.276,2.26E+01
42,291,-1.14E+02,-1.21E+02,238.182,-1.15E+02,236.2,3.76E+01
45,291,-1.11E+02,-1.20E+02,98.632,-1.12E+02,104.486,2.94E+01
48,291,-1.13E+02,-1.22E+02,309.756,-1.13E+02,302.188,2.77E+01
51,291,-1.17E+02,-1.25E+02,203.229,-1.18E+02,181.958,1.74E+01
54,291,-1.15E+02,-1.23E+02,82.459,-1.15E+02,91.417,2.54E+01
57,291,-1.16E+02,-1.26E+02,304.716,-1.17E+02,293.922,2.52E+01
