Theta [deg.],Phi   [deg.],Abs(RCS )[dB(nm^2)],Abs(Theta)[dB(nm^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(nm^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
90,57,5.75E+01,4.48E+01,110.688,5.72E+01,305.886,2.45E+01
93,57,5.03E+01,4.40E+01,352.674,4.91E+01,162.251,2.23E+01
96,57,5.39E+01,4.20E+01,213.509,5.36E+01,96.533,1.27E+01
99,57,4.78E+01,3.99E+01,106.363,4.70E+01,273.069,2.13E+01
102,57,4.85E+01,4.23E+01,319.872,4.73E+01,270.161,8.59E+00
105,57,4.62E+01,3.66E+01,209.793,4.57E+01,2.546,1.67E+01
108,57,4.77E+01,4.25E+01,86.292,4.61E+01,130.777,8.76E+00
111,57,5.01E+01,3.12E+01,317.838,5.00E+01,114.485,2.70E+01
114,57,4.89E+01,3.99E+01,218.824,4.84E+01,309.183,8.45E+00
117,57,5.20E+01,3.27E+01,341.311,5.20E+01,260.188,1.94E+01
120,57,4.41E+01,3.68E+01,315.822,4.32E+01,104.449,1.34E+01
123,57,4.98E+01,3.97E+01,116.27,4.94E+01,53.672,1.09E+01
126,57,4.49E+01,4.18E+01,74.832,4.20E+01,121.944,7.21E+00
129,57,4.14E+01,3.56E+01,267.257,4.01E+01,128.038,9.97E+00
132,57,4.89E+01,4.13E+01,226.601,4.81E+01,277.648,9.73E+00
135,57,5.05E+01,3.56E+01,277.447,5.03E+01,241.422,1.95E+01
138,57,3.87E+01,3.69E+01,283.509,3.39E+01,89.855,1.90E+01
141,57,4.60E+01,3.59E+01,90.566,4.56E+01,26.323,1.09E+01
144,57,4.65E+01,4.38E+01,58.733,4.31E+01,86.361,1.22E+01
147,57,4.96E+01,3.90E+01,50.182,4.92E+01,70.357,2.02E+01
150,57,4.31E+01,3.49E+01,97.979,4.24E+01,23.417,7.98E+00
153,57,4.38E+01,2.26E+01,142.249,4.38E+01,211.712,2.17E+01
156,57,4.41E+01,4.09E+01,226.095,4.13E+01,185.784,8.71E+00
159,57,4.73E+01,4.30E+01,213.808,4.53E+01,233.287,1.56E+01
162,57,5.15E+01,4.23E+01,225.993,5.09E+01,224.478,4.00E+01
165,57,4.93E+01,4.60E+01,237.511,4.67E+01,237.858,4.00E+01
168,57,4.74E+01,4.29E+01,261.459,4.55E+01,274.504,1.92E+01
171,57,4.26E+01,3.65E+01,342.227,4.14E+01,248.877,4.91E+00
174,57,4.08E+01,3.63E+01,143.482,3.89E+01,73.059,4.03E+00
177,57,5.44E+01,5.11E+01,179.036,5.16E+01,170.884,2.30E+01
180,57,6.02E+01,5.49E+01,183.003,5.87E+01,183.003,4.00E+01
0,60,1.09E+02,1.03E+02,63.112,1.08E+02,243.112,4.00E+01
3,60,1.03E+02,9.69E+01,48.821,1.02E+02,229.096,4.00E+01
6,60,9.54E+01,8.93E+01,280.629,9.41E+01,100.074,4.00E+01
9,60,8.86E+01,8.28E+01,206.424,8.73E+01,26.92,4.00E+01
12,60,8.83E+01,8.23E+01,85.132,8.70E+01,265.548,4.00E+01
15,60,8.27E+01,7.67E+01,309.039,8.14E+01,127.364,3.79E+01
18,60,7.68E+01,7.12E+01,216.6,7.54E+01,37.86,4.00E+01
21,60,7.90E+01,7.29E+01,91.626,7.77E+01,272.709,4.00E+01
24,60,7.57E+01,6.96E+01,303.414,7.45E+01,120.542,3.34E+01
27,60,6.79E+01,6.28E+01,196.168,6.63E+01,14.272,3.63E+01
30,60,7.20E+01,6.58E+01,83.778,7.08E+01,266.364,3.43E+01
33,60,7.11E+01,6.47E+01,291.427,7.00E+01,107.781,3.15E+01
36,60,6.30E+01,5.78E+01,165.891,6.14E+01,334.797,2.10E+01
39,60,6.64E+01,6.02E+01,68.625,6.52E+01,253.341,2.91E+01
42,60,6.76E+01,6.07E+01,276.514,6.66E+01,92.293,3.06E+01
45,60,6.07E+01,5.49E+01,141.83,5.93E+01,303.807,1.71E+01
48,60,6.24E+01,5.62E+01,48.269,6.13E+01,234.698,2.64E+01
51,60,6.49E+01,5.74E+01,260.173,6.40E+01,74.651,2.86E+01
54,60,5.86E+01,5.25E+01,126.058,5.74E+01,283.094,1.52E+01
57,60,6.03E+01,5.37E+01,27.956,5.93E+01,214.569,2.65E+01
60,60,6.28E+01,5.45E+01,242.956,6.21E+01,54.072,2.52E+01
63,60,5.63E+01,5.05E+01,117.956,5.50E+01,273.054,1.43E+01
66,60,6.01E+01,5.22E+01,9.753,5.93E+01,194.637,3.00E+01
69,60,6.10E+01,5.19E+01,230.355,6.04E+01,34.782,2.10E+01
72,60,5.46E+01,4.93E+01,117.278,5.31E+01,289.642,2.43E+01
75,60,6.05E+01,5.06E+01,356.36,6.00E+01,176.5,4.00E+01
78,60,5.77E+01,4.89E+01,228.594,5.70E+01,23.905,1.68E+01
81,60,5.68E+01,4.81E+01,115.635,5.62E+01,310.301,2.12E+01
84,60,5.90E+01,4.74E+01,351.815,5.87E+01,160.99,2.65E+01
87,60,5.24E+01,4.60E+01,232.269,5.12E+01,60.448,2.44E+01
90,60,5.77E+01,4.41E+01,110.38,5.75E+01,305.669,2.53E+01
93,60,5.04E+01,4.33E+01,352.432,4.94E+01,161.82,2.27E+01
96,60,5.41E+01,4.14E+01,213.722,5.39E+01,96.283,1.37E+01
99,60,4.79E+01,3.93E+01,106.402,4.73E+01,273.095,2.20E+01
102,60,4.85E+01,4.16E+01,320.274,4.75E+01,270.191,9.26E+00
105,60,4.64E+01,3.59E+01,210.64,4.60E+01,2.401,1.72E+01
108,60,4.77E+01,4.17E+01,86.373,4.64E+01,130.696,9.40E+00
111,60,5.03E+01,3.04E+01,318.242,5.03E+01,114.371,2.78E+01
114,60,4.91E+01,3.91E+01,218.775,4.87E+01,308.67,9.51E+00
117,60,5.23E+01,3.18E+01,341.71,5.23E+01,259.907,2.06E+01
120,60,4.42E+01,3.59E+01,316.095,4.36E+01,104.954,1.45E+01
123,60,4.99E+01,3.91E+01,116.743,4.96E+01,54.275,1.17E+01
126,60,4.47E+01,4.10E+01,74.981,4.23E+01,122.995,7.16E+00
129,60,4.13E+01,3.49E+01,267.313,4.02E+01,128.18,1.05E+01
132,60,4.90E+01,4.05E+01,226.433,4.84E+01,277.583,1.06E+01
135,60,5.07E+01,3.48E+01,277.298,5.06E+01,241.378,2.05E+01
138,60,3.83E+01,3.61E+01,283.168,3.42E+01,89.26,1.85E+01
141,60,4.62E+01,3.51E+01,90.268,4.59E+01,26.301,1.18E+01
144,60,4.62E+01,4.31E+01,58.259,4.34E+01,85.949,1.22E+01
147,60,4.98E+01,3.83E+01,49.581,4.95E+01,69.976,2.09E+01
150,60,4.33E+01,3.42E+01,97.459,4.27E+01,23.3,8.95E+00
153,60,4.41E+01,2.18E+01,142.539,4.40E+01,211.578,2.28E+01
156,60,4.38E+01,4.02E+01,226.855,4.14E+01,186.451,8.79E+00
159,60,4.72E+01,4.22E+01,213.909,4.56E+01,233.481,1.59E+01
162,60,5.17E+01,4.15E+01,225.679,5.12E+01,224.172,4.00E+01
165,60,4.92E+01,4.52E+01,237.306,4.70E+01,237.513,4.00E+01
168,60,4.74E+01,4.22E+01,262.147,4.59E+01,275.187,1.96E+01
171,60,4.28E+01,3.63E+01,342.64,4.16E+01,252.02,5.32E+00
174,60,4.06E+01,3.48E+01,140.834,3.93E+01,66.926,5.25E+00
177,60,5.42E+01,5.03E+01,179.08,5.19E+01,170.914,2.31E+01
180,60,6.02E+01,5.42E+01,183.003,5.89E+01,183.003,4.00E+01
0,63,1.09E+02,1.02E+02,63.112,1.08E+02,243.112,4.00E+01
3,63,1.03E+02,9.61E+01,48.797,1.02E+02,229.071,4.00E+01
6,63,9.54E+01,8.85E+01,280.885,9.44E+01,100.331,4.00E+01
9,63,8.86E+01,8.19E+01,206.595,8.75E+01,27.098,4.00E+01
12,63,8.83E+01,8.14E+01,85.214,8.73E+01,265.628,4.00E+01
15,63,8.27E+01,7.58E+01,308.947,8.16E+01,127.27,3.85E+01
18,63,7.68E+01,7.04E+01,216.295,7.57E+01,37.543,4.00E+01
21,63,7.90E+01,7.20E+01,91.53,7.80E+01,272.612,4.00E+01
24,63,7.57E+01,6.88E+01,303.472,7.48E+01,120.598,3.40E+01
27,63,6.79E+01,6.20E+01,196.111,6.66E+01,14.257,3.70E+01
30,63,7.20E+01,6.50E+01,83.783,7.11E+01,266.357,3.49E+01
33,63,7.11E+01,6.38E+01,291.495,7.03E+01,107.844,3.21E+01
36,63,6.29E+01,5.70E+01,165.984,6.17E+01,334.966,2.15E+01
39,63,6.65E+01,5.94E+01,68.648,6.55E+01,253.318,2.98E+01
42,63,6.77E+01,5.99E+01,276.704,6.69E+01,92.514,3.13E+01
45,63,6.06E+01,5.40E+01,142.137,5.95E+01,304.167,1.77E+01
48,63,6.24E+01,5.53E+01,48.756,6.15E+01,235.387,2.68E+01
51,63,6.49E+01,5.65E+01,260.104,6.42E+01,74.501,2.93E+01
54,63,5.85E+01,5.16E+01,125.697,5.76E+01,282.452,1.58E+01
57,63,6.03E+01,5.28E+01,27.644,5.94E+01,214.383,2.70E+01
60,63,6.29E+01,5.37E+01,242.767,6.24E+01,53.835,2.59E+01
63,63,5.63E+01,4.97E+01,117.898,5.52E+01,272.756,1.48E+01
66,63,6.02E+01,5.14E+01,9.677,5.95E+01,194.512,3.09E+01
69,63,6.11E+01,5.10E+01,230.265,6.07E+01,34.6,2.19E+01
72,63,5.45E+01,4.84E+01,117.104,5.33E+01,289.328,2.47E+01
75,63,6.06E+01,4.97E+01,356.152,6.02E+01,176.355,4.00E+01
78,63,5.77E+01,4.80E+01,228.19,5.73E+01,23.528,1.77E+01
81,63,5.69E+01,4.72E+01,115.156,5.64E+01,309.892,2.20E+01
84,63,5.92E+01,4.65E+01,351.21,5.90E+01,160.83,2.78E+01
87,63,5.24E+01,4.51E+01,231.749,5.14E+01,59.738,2.53E+01
90,63,5.79E+01,4.33E+01,109.553,5.77E+01,305.458,2.59E+01
93,63,5.05E+01,4.25E+01,351.909,4.97E+01,161.474,2.36E+01
96,63,5.43E+01,4.06E+01,213.211,5.41E+01,96.054,1.46E+01
99,63,4.81E+01,3.85E+01,105.819,4.76E+01,272.741,2.30E+01
102,63,4.85E+01,4.08E+01,320.044,4.77E+01,269.911,1.00E+01
105,63,4.66E+01,3.52E+01,210.542,4.63E+01,2.137,1.80E+01
108,63,4.77E+01,4.09E+01,86.504,4.66E+01,130.964,1.00E+01
111,63,5.05E+01,2.96E+01,318.816,5.05E+01,114.526,2.86E+01
114,63,4.93E+01,3.83E+01,219.222,4.89E+01,308.339,1.06E+01
117,63,5.25E+01,3.09E+01,341.173,5.25E+01,259.533,2.17E+01
120,63,4.44E+01,3.50E+01,315.543,4.38E+01,105.485,1.57E+01
123,63,5.00E+01,3.81E+01,116.918,4.97E+01,53.929,1.28E+01
126,63,4.44E+01,4.01E+01,74.548,4.24E+01,123.085,7.34E+00
129,63,4.13E+01,3.40E+01,268.271,4.04E+01,127.18,1.17E+01
132,63,4.91E+01,3.96E+01,226.464,4.86E+01,277.576,1.16E+01
135,63,5.09E+01,3.40E+01,277.203,5.08E+01,241.322,2.16E+01
138,63,3.79E+01,3.53E+01,283.4,3.44E+01,87.933,1.74E+01
141,63,4.64E+01,3.42E+01,89.482,4.61E+01,25.843,1.30E+01
144,63,4.60E+01,4.22E+01,58.142,4.36E+01,85.971,1.23E+01
147,63,4.99E+01,3.74E+01,49.371,4.97E+01,69.829,2.19E+01
150,63,4.34E+01,3.33E+01,96.887,4.29E+01,23.055,1.00E+01
153,63,4.44E+01,2.17E+01,144.131,4.44E+01,210.89,2.34E+01
156,63,4.36E+01,3.94E+01,226.711,4.16E+01,186.658,9.12E+00
159,63,4.71E+01,4.14E+01,213.925,4.58E+01,233.632,1.64E+01
162,63,5.18E+01,4.07E+01,225.431,5.15E+01,223.891,4.00E+01
165,63,4.91E+01,4.45E+01,236.7,4.73E+01,236.635,4.00E+01
168,63,4.74E+01,4.13E+01,261.792,4.61E+01,274.791,2.02E+01
171,63,4.29E+01,3.59E+01,343.064,4.19E+01,254.37,6.00E+00
174,63,4.07E+01,3.30E+01,137.251,3.98E+01,60.495,7.20E+00
177,63,5.40E+01,4.94E+01,179.128,5.21E+01,170.944,2.33E+01
180,63,6.02E+01,5.33E+01,183.003,5.92E+01,183.003,4.00E+01
0,66,1.09E+02,1.01E+02,63.112,1.08E+02,243.112,4.00E+01
3,66,1.03E+02,9.51E+01,48.771,1.02E+02,229.045,4.00E+01
6,66,9.54E+01,8.76E+01,281.149,9.46E+01,100.597,4.00E+01
9,66,8.86E+01,8.10E+01,206.68,8.77E+01,27.189,4.00E+01
12,66,8.83E+01,8.05E+01,85.458,8.75E+01,265.869,4.00E+01
15,66,8.26E+01,7.48E+01,308.888,8.18E+01,127.208,3.92E+01
18,66,7.68E+01,6.94E+01,216.178,7.59E+01,37.42,4.00E+01
21,66,7.90E+01,7.11E+01,91.41,7.82E+01,272.498,4.00E+01
24,66,7.57E+01,6.78E+01,303.454,7.50E+01,120.579,3.47E+01
27,66,6.79E+01,6.11E+01,196.035,6.68E+01,14.23,3.79E+01
30,66,7.20E+01,6.40E+01,83.86,7.13E+01,266.428,3.57E+01
33,66,7.12E+01,6.29E+01,291.412,7.05E+01,107.803,3.30E+01
36,66,6.29E+01,5.61E+01,166.302,6.19E+01,335.359,2.22E+01
39,66,6.64E+01,5.84E+01,68.759,6.57E+01,253.476,3.05E+01
42,66,6.77E+01,5.89E+01,276.911,6.71E+01,92.768,3.22E+01
45,66,6.04E+01,5.30E+01,142.299,5.95E+01,304.092,1.83E+01
48,66,6.23E+01,5.43E+01,48.719,6.15E+01,235.507,2.73E+01
51,66,6.49E+01,5.55E+01,259.578,6.44E+01,73.941,3.01E+01
54,66,5.86E+01,5.07E+01,125.458,5.78E+01,282.16,1.66E+01
57,66,6.03E+01,5.18E+01,27.379,5.96E+01,214.248,2.76E+01
60,66,6.30E+01,5.28E+01,242.467,6.26E+01,53.584,2.69E+01
63,66,5.63E+01,4.88E+01,117.606,5.54E+01,272.615,1.56E+01
66,66,6.02E+01,5.04E+01,9.455,5.97E+01,194.298,3.18E+01
69,66,6.12E+01,5.01E+01,230.225,6.09E+01,34.476,2.28E+01
72,66,5.45E+01,4.74E+01,117.057,5.35E+01,289.191,2.52E+01
75,66,6.07E+01,4.88E+01,356.144,6.04E+01,176.136,4.00E+01
78,66,5.79E+01,4.70E+01,228.145,5.75E+01,23.421,1.87E+01
81,66,5.69E+01,4.62E+01,115.051,5.65E+01,309.696,2.30E+01
84,66,5.94E+01,4.55E+01,350.953,5.92E+01,160.667,2.90E+01
87,66,5.23E+01,4.41E+01,231.465,5.16E+01,59.16,2.64E+01
90,66,5.80E+01,4.23E+01,108.873,5.79E+01,305.299,2.68E+01
93,66,5.05E+01,4.15E+01,351.455,4.99E+01,160.924,2.44E+01
96,66,5.44E+01,3.97E+01,212.345,5.43E+01,95.948,1.56E+01
99,66,4.82E+01,3.76E+01,105.153,4.78E+01,272.258,2.40E+01
102,66,4.85E+01,3.99E+01,319.616,4.78E+01,269.893,1.09E+01
105,66,4.68E+01,3.43E+01,209.745,4.65E+01,2.043,1.93E+01
108,66,4.77E+01,4.01E+01,86.178,4.69E+01,131.006,1.08E+01
111,66,5.08E+01,2.88E+01,318.708,5.08E+01,114.25,2.96E+01
114,66,4.95E+01,3.74E+01,219.24,4.92E+01,308.63,1.18E+01
117,66,5.27E+01,3.00E+01,341.1,5.27E+01,259.685,2.28E+01
120,66,4.45E+01,3.42E+01,315.087,4.40E+01,104.594,1.64E+01
123,66,5.02E+01,3.71E+01,116.744,5.00E+01,53.116,1.40E+01
126,66,4.42E+01,3.93E+01,74.151,4.26E+01,121.633,8.03E+00
129,66,4.15E+01,3.30E+01,268.218,4.08E+01,126.615,1.29E+01
132,66,4.92E+01,3.87E+01,226.606,4.88E+01,277.303,1.26E+01
135,66,5.11E+01,3.31E+01,277.195,5.10E+01,241.336,2.26E+01
138,66,3.75E+01,3.43E+01,283.088,3.46E+01,88.533,1.79E+01
141,66,4.65E+01,3.32E+01,89.284,4.63E+01,25.476,1.41E+01
144,66,4.57E+01,4.12E+01,58.338,4.38E+01,86.216,1.25E+01
147,66,5.01E+01,3.63E+01,50.518,4.99E+01,70.228,2.33E+01
150,66,4.34E+01,3.23E+01,96.726,4.31E+01,22.927,1.12E+01
153,66,4.46E+01,2.12E+01,145.253,4.46E+01,210.363,2.43E+01
156,66,4.35E+01,3.85E+01,226.004,4.18E+01,186.62,9.73E+00
159,66,4.71E+01,4.04E+01,213.7,4.61E+01,233.568,1.69E+01
162,66,5.20E+01,3.97E+01,225.497,5.17E+01,223.791,4.00E+01
165,66,4.90E+01,4.35E+01,236.052,4.75E+01,235.744,4.00E+01
168,66,4.73E+01,4.03E+01,260.361,4.63E+01,273.297,2.09E+01
171,66,4.29E+01,3.51E+01,343.513,4.21E+01,255.507,6.96E+00
174,66,4.09E+01,3.10E+01,132.54,4.04E+01,54.294,9.65E+00
177,66,5.38E+01,4.85E+01,179.177,5.23E+01,170.973,2.37E+01
180,66,6.02E+01,5.24E+01,183.003,5.94E+01,183.003,4.00E+01
0,69,1.09E+02,1.00E+02,63.112,1.09E+02,243.112,4.00E+01
3,69,1.03E+02,9.40E+01,48.745,1.02E+02,229.019,4.00E+01
6,69,9.54E+01,8.65E+01,281.41,9.48E+01,100.859,4.00E+01
9,69,8.86E+01,7.99E+01,206.667,8.79E+01,27.177,4.00E+01
12,69,8.83E+01,7.94E+01,85.824,8.77E+01,266.231,4.00E+01
15,69,8.26E+01,7.37E+01,308.943,8.20E+01,127.264,4.00E+01
18,69,7.68E+01,6.83E+01,216.308,7.61E+01,37.557,4.00E+01
21,69,7.89E+01,6.99E+01,91.349,7.83E+01,272.443,4.00E+01
24,69,7.57E+01,6.67E+01,303.431,7.52E+01,120.557,3.56E+01
27,69,6.78E+01,6.00E+01,196.086,6.70E+01,14.298,3.87E+01
30,69,7.20E+01,6.29E+01,84.034,7.14E+01,266.603,3.66E+01
33,69,7.12E+01,6.17E+01,291.354,7.06E+01,107.796,3.41E+01
36,69,6.28E+01,5.49E+01,166.601,6.20E+01,335.59,2.30E+01
39,69,6.64E+01,5.73E+01,68.99,6.58E+01,253.851,3.11E+01
42,69,6.76E+01,5.77E+01,276.858,6.72E+01,92.693,3.32E+01
45,69,6.03E+01,5.18E+01,141.693,5.96E+01,303.021,1.90E+01
48,69,6.22E+01,5.31E+01,48.105,6.16E+01,234.687,2.85E+01
51,69,6.50E+01,5.44E+01,259.198,6.46E+01,73.636,3.12E+01
54,69,5.87E+01,4.96E+01,125.151,5.81E+01,281.815,1.75E+01
57,69,6.03E+01,5.07E+01,27.198,5.98E+01,214.019,2.86E+01
60,69,6.31E+01,5.16E+01,242.354,6.27E+01,53.448,2.80E+01
63,69,5.63E+01,4.77E+01,117.136,5.57E+01,272.155,1.66E+01
66,69,6.03E+01,4.93E+01,9.222,5.99E+01,194.133,3.27E+01
69,69,6.13E+01,4.90E+01,230.009,6.11E+01,34.238,2.39E+01
72,69,5.45E+01,4.64E+01,116.787,5.37E+01,288.704,2.58E+01
75,69,6.08E+01,4.77E+01,356.08,6.06E+01,176.043,4.00E+01
78,69,5.80E+01,4.59E+01,228.083,5.77E+01,23.253,1.98E+01
81,69,5.70E+01,4.51E+01,115.095,5.67E+01,309.759,2.41E+01
84,69,5.95E+01,4.44E+01,351.024,5.94E+01,160.378,3.00E+01
87,69,5.23E+01,4.30E+01,231.439,5.18E+01,59.171,2.73E+01
90,69,5.82E+01,4.12E+01,108.808,5.81E+01,305.048,2.82E+01
93,69,5.06E+01,4.03E+01,351.092,5.02E+01,160.306,2.52E+01
96,69,5.46E+01,3.86E+01,211.601,5.45E+01,95.647,1.69E+01
99,69,4.83E+01,3.65E+01,104.404,4.80E+01,272.076,2.55E+01
102,69,4.85E+01,3.88E+01,319.056,4.80E+01,269.798,1.21E+01
105,69,4.69E+01,3.32E+01,209.106,4.68E+01,1.851,2.06E+01
108,69,4.77E+01,3.90E+01,85.588,4.71E+01,131.102,1.18E+01
111,69,5.10E+01,2.79E+01,317.295,5.10E+01,113.812,3.10E+01
114,69,4.97E+01,3.64E+01,218.624,4.95E+01,308.682,1.31E+01
117,69,5.29E+01,2.89E+01,342.84,5.29E+01,259.491,2.41E+01
120,69,4.46E+01,3.30E+01,315.308,4.43E+01,104.402,1.75E+01
123,69,5.04E+01,3.61E+01,116.579,5.03E+01,53.044,1.52E+01
126,69,4.42E+01,3.83E+01,74.752,4.30E+01,121.53,8.95E+00
129,69,4.16E+01,3.19E+01,266.916,4.11E+01,127.839,1.35E+01
132,69,4.93E+01,3.78E+01,226.429,4.90E+01,276.921,1.38E+01
135,69,5.12E+01,3.20E+01,277.492,5.12E+01,241.424,2.38E+01
138,69,3.72E+01,3.32E+01,283.171,3.50E+01,88.792,1.82E+01
141,69,4.66E+01,3.20E+01,89.801,4.64E+01,25.512,1.54E+01
144,69,4.55E+01,4.01E+01,58.208,4.40E+01,85.786,1.31E+01
147,69,5.02E+01,3.52E+01,51.719,5.01E+01,70.619,2.49E+01
150,69,4.35E+01,3.12E+01,97.056,4.32E+01,23.031,1.24E+01
153,69,4.48E+01,1.95E+01,145.337,4.48E+01,210.477,2.61E+01
156,69,4.33E+01,3.74E+01,225.752,4.20E+01,186.934,1.05E+01
159,69,4.71E+01,3.93E+01,213.339,4.63E+01,233.357,1.77E+01
162,69,5.21E+01,3.86E+01,225.902,5.19E+01,223.914,4.00E+01
165,69,4.89E+01,4.25E+01,235.771,4.77E+01,235.423,4.00E+01
168,69,4.72E+01,3.92E+01,258.074,4.64E+01,270.912,2.17E+01
171,69,4.29E+01,3.40E+01,344.003,4.23E+01,255.256,8.24E+00
174,69,4.13E+01,2.88E+01,126.545,4.11E+01,48.72,1.25E+01
177,69,5.36E+01,4.73E+01,179.226,5.24E+01,170.999,2.43E+01
180,69,6.02E+01,5.13E+01,183.003,5.96E+01,183.003,4.00E+01
0,72,1.09E+02,9.89E+01,63.112,1.09E+02,243.112,4.00E+01
3,72,1.03E+02,9.27E+01,48.719,1.03E+02,228.993,4.00E+01
6,72,9.54E+01,8.53E+01,281.656,9.50E+01,101.107,4.00E+01
9,72,8.86E+01,7.86E+01,206.561,8.81E+01,27.069,4.00E+01
12,72,8.83E+01,7.81E+01,86.25,8.79E+01,266.652,4.00E+01
15,72,8.26E+01,7.25E+01,309.164,8.22E+01,127.494,4.00E+01
18,72,7.67E+01,6.70E+01,216.599,7.62E+01,37.862,4.00E+01
21,72,7.89E+01,6.86E+01,91.417,7.85E+01,272.515,4.00E+01
24,72,7.57E+01,6.54E+01,303.475,7.53E+01,120.609,3.68E+01
27,72,6.77E+01,5.86E+01,196.198,6.71E+01,14.377,3.96E+01
30,72,7.20E+01,6.16E+01,84.306,7.16E+01,266.877,3.78E+01
33,72,7.11E+01,6.04E+01,291.454,7.08E+01,107.919,3.53E+01
36,72,6.26E+01,5.35E+01,166.515,6.20E+01,335.26,2.38E+01
39,72,6.63E+01,5.59E+01,69.077,6.59E+01,254.08,3.20E+01
42,72,6.76E+01,5.64E+01,276.394,6.73E+01,92.097,3.41E+01
45,72,6.04E+01,5.05E+01,140.489,5.99E+01,301.59,2.01E+01
48,72,6.23E+01,5.18E+01,47.457,6.18E+01,233.93,2.98E+01
51,72,6.51E+01,5.32E+01,259.247,6.48E+01,73.677,3.25E+01
54,72,5.87E+01,4.83E+01,124.727,5.83E+01,281.406,1.87E+01
57,72,6.04E+01,4.94E+01,26.964,6.00E+01,213.63,3.00E+01
60,72,6.32E+01,5.04E+01,242.33,6.29E+01,53.457,2.92E+01
63,72,5.63E+01,4.64E+01,116.995,5.59E+01,272.079,1.78E+01
66,72,6.04E+01,4.80E+01,9.13,6.01E+01,193.991,3.40E+01
69,72,6.14E+01,4.77E+01,229.745,6.12E+01,34.148,2.53E+01
72,72,5.45E+01,4.51E+01,116.428,5.39E+01,288.14,2.67E+01
75,72,6.10E+01,4.64E+01,355.793,6.08E+01,176.014,4.00E+01
78,72,5.81E+01,4.46E+01,227.746,5.79E+01,22.814,2.11E+01
81,72,5.71E+01,4.39E+01,114.849,5.69E+01,309.49,2.54E+01
84,72,5.97E+01,4.31E+01,351.018,5.96E+01,160.172,3.11E+01
87,72,5.24E+01,4.18E+01,231.452,5.20E+01,58.781,2.89E+01
90,72,5.83E+01,3.99E+01,109.137,5.83E+01,304.75,2.99E+01
93,72,5.06E+01,3.90E+01,351.114,5.03E+01,160.101,2.63E+01
96,72,5.47E+01,3.72E+01,211.677,5.46E+01,95.205,1.84E+01
99,72,4.85E+01,3.51E+01,104.055,4.83E+01,271.751,2.70E+01
102,72,4.85E+01,3.75E+01,318.584,4.82E+01,269.588,1.35E+01
105,72,4.71E+01,3.19E+01,208.385,4.70E+01,1.478,2.21E+01
108,72,4.77E+01,3.76E+01,85.196,4.73E+01,131.422,1.29E+01
111,72,5.11E+01,2.67E+01,314.777,5.11E+01,113.835,3.33E+01
114,72,4.98E+01,3.51E+01,218.122,4.97E+01,308.279,1.46E+01
117,72,5.31E+01,2.77E+01,343.527,5.31E+01,259.153,2.54E+01
120,72,4.47E+01,3.17E+01,315.042,4.45E+01,105.514,1.92E+01
123,72,5.05E+01,3.49E+01,116.43,5.04E+01,53.355,1.65E+01
126,72,4.42E+01,3.70E+01,75.078,4.33E+01,123.111,9.80E+00
129,72,4.15E+01,3.08E+01,266.374,4.11E+01,129.153,1.41E+01
132,72,4.95E+01,3.65E+01,226.709,4.93E+01,277.635,1.52E+01
135,72,5.13E+01,3.05E+01,278.664,5.13E+01,241.496,2.52E+01
138,72,3.70E+01,3.19E+01,284.204,3.53E+01,87.461,1.73E+01
141,72,4.67E+01,3.06E+01,89.879,4.66E+01,25.337,1.69E+01
144,72,4.53E+01,3.89E+01,57.899,4.42E+01,84.985,1.41E+01
147,72,5.04E+01,3.40E+01,51.742,5.03E+01,70.609,2.62E+01
150,72,4.35E+01,2.99E+01,97.412,4.33E+01,23.109,1.38E+01
153,72,4.48E+01,1.71E+01,144.557,4.48E+01,210.834,2.85E+01
156,72,4.30E+01,3.61E+01,226.385,4.20E+01,187.74,1.14E+01
159,72,4.70E+01,3.81E+01,213.112,4.65E+01,233.217,1.87E+01
162,72,5.21E+01,3.73E+01,226.442,5.20E+01,224.152,4.00E+01
165,72,4.87E+01,4.12E+01,236.144,4.79E+01,236.074,4.00E+01
168,72,4.70E+01,3.78E+01,255.306,4.64E+01,268.02,2.28E+01
171,72,4.28E+01,3.25E+01,344.554,4.24E+01,253.681,9.88E+00
174,72,4.18E+01,2.65E+01,119.274,4.17E+01,43.986,1.55E+01
177,72,5.34E+01,4.60E+01,179.272,5.25E+01,171.023,2.51E+01
180,72,6.02E+01,5.00E+01,183.003,5.98E+01,183.003,4.00E+01
0,75,1.09E+02,9.74E+01,63.112,1.09E+02,243.112,4.00E+01
3,75,1.03E+02,9.12E+01,48.695,1.03E+02,228.969,4.00E+01
6,75,9.55E+01,8.37E+01,281.877,9.52E+01,101.329,4.00E+01
9,75,8.86E+01,7.71E+01,206.384,8.83E+01,26.888,4.00E+01
12,75,8.84E+01,7.66E+01,86.669,8.81E+01,267.066,4.00E+01
15,75,8.27E+01,7.10E+01,309.551,8.24E+01,127.895,4.00E+01
18,75,7.67E+01,6.55E+01,216.87,7.64E+01,38.139,4.00E+01
21,75,7.89E+01,6.71E+01,91.64,7.86E+01,272.738,4.00E+01
24,75,7.57E+01,6.38E+01,303.595,7.54E+01,120.745,3.83E+01
27,75,6.76E+01,5.70E+01,196.253,6.72E+01,14.376,4.00E+01
30,75,7.20E+01,6.01E+01,84.543,7.17E+01,267.13,3.91E+01
