Theta [deg.],Phi   [deg.],Abs(RCS )[dB(m^2)],Abs(Theta)[dB(m^2)],Phase(Theta)[deg.],Abs(Phi  )[dB(m^2)],Phase(Phi  )[deg.],Ax.Ratio[dB    ]
147,198,-1.21E+02,-1.21E+02,243.953,-1.32E+02,241.109,3.76E+01
150,198,-1.24E+02,-1.25E+02,59.799,-1.34E+02,52.053,2.77E+01
153,198,-1.20E+02,-1.21E+02,260.513,-1.32E+02,263.578,3.71E+01
156,198,-1.21E+02,-1.21E+02,63.708,-1.32E+02,53.673,2.65E+01
159,198,-1.21E+02,-1.21E+02,246.12,-1.32E+02,241.652,3.39E+01
162,198,-1.17E+02,-1.18E+02,86.392,-1.29E+02,82.951,3.60E+01
165,198,-1.19E+02,-1.20E+02,228.617,-1.30E+02,218.492,2.64E+01
168,198,-1.16E+02,-1.16E+02,95.765,-1.27E+02,93.163,3.83E+01
171,198,-1.18E+02,-1.18E+02,243.399,-1.29E+02,238.066,3.19E+01
174,198,-1.14E+02,-1.15E+02,92.784,-1.25E+02,91.817,4.00E+01
177,198,-1.16E+02,-1.17E+02,253.806,-1.27E+02,253.299,4.00E+01
180,198,-1.12E+02,-1.13E+02,91.46,-1.22E+02,91.46,4.00E+01
0,201,-7.53E+01,-7.59E+01,170.356,-8.42E+01,350.356,4.00E+01
3,201,-8.74E+01,-8.80E+01,195.924,-9.62E+01,16.35,4.00E+01
6,201,-1.00E+02,-1.01E+02,218.041,-1.10E+02,34.515,3.43E+01
9,201,-9.09E+01,-9.15E+01,124.455,-9.99E+01,305.552,4.00E+01
12,201,-9.20E+01,-9.26E+01,0.302,-1.01E+02,181.096,4.00E+01
15,201,-9.59E+01,-9.65E+01,230.497,-1.05E+02,50.342,4.00E+01
18,201,-1.01E+02,-1.01E+02,105.306,-1.10E+02,284.101,4.00E+01
21,201,-1.03E+02,-1.03E+02,343.427,-1.12E+02,163.393,4.00E+01
24,201,-1.03E+02,-1.03E+02,206.188,-1.12E+02,28.493,3.75E+01
27,201,-1.03E+02,-1.03E+02,52.896,-1.12E+02,235.574,3.60E+01
30,201,-1.03E+02,-1.04E+02,250.829,-1.12E+02,72.862,3.82E+01
33,201,-1.04E+02,-1.05E+02,84.39,-1.13E+02,265.327,4.00E+01
36,201,-1.06E+02,-1.07E+02,274.58,-1.14E+02,93.766,4.00E+01
39,201,-1.08E+02,-1.09E+02,101.912,-1.16E+02,279.249,3.56E+01
42,201,-1.10E+02,-1.11E+02,288.6,-1.18E+02,103.426,3.00E+01
45,201,-1.12E+02,-1.13E+02,116.117,-1.21E+02,288.063,2.64E+01
48,201,-1.15E+02,-1.16E+02,305.149,-1.25E+02,115.152,2.53E+01
51,201,-1.18E+02,-1.18E+02,137.11,-1.29E+02,312.56,3.35E+01
54,201,-1.20E+02,-1.20E+02,331.185,-1.32E+02,166.795,2.32E+01
57,201,-1.21E+02,-1.22E+02,164.383,-1.30E+02,14.586,1.54E+01
60,201,-1.22E+02,-1.23E+02,353.906,-1.29E+02,202.578,1.39E+01
63,201,-1.22E+02,-1.24E+02,176.346,-1.28E+02,19.607,1.46E+01
66,201,-1.24E+02,-1.26E+02,357.533,-1.28E+02,191.57,1.85E+01
69,201,-1.26E+02,-1.28E+02,176.425,-1.30E+02,0.659,2.87E+01
72,201,-1.30E+02,-1.33E+02,354.997,-1.33E+02,164.529,2.08E+01
75,201,-1.37E+02,-1.42E+02,201.966,-1.39E+02,307.157,4.31E+00
78,201,-1.38E+02,-1.43E+02,107.022,-1.40E+02,22.87,3.81E+00
81,201,-1.33E+02,-1.39E+02,316.405,-1.34E+02,160.562,1.48E+01
84,201,-1.31E+02,-1.38E+02,154.307,-1.32E+02,323.724,2.25E+01
87,201,-1.32E+02,-1.37E+02,8.648,-1.33E+02,137.061,7.72E+00
90,201,-1.34E+02,-1.35E+02,213.405,-1.40E+02,323.799,6.01E+00
93,201,-1.34E+02,-1.36E+02,46.384,-1.38E+02,275.219,7.09E+00
96,201,-1.30E+02,-1.43E+02,262.079,-1.30E+02,101.24,2.34E+01
99,201,-1.30E+02,-1.38E+02,175.257,-1.30E+02,286.576,8.83E+00
102,201,-1.33E+02,-1.35E+02,347.721,-1.36E+02,177.342,2.16E+01
105,201,-1.27E+02,-1.35E+02,114.561,-1.28E+02,56.013,8.73E+00
108,201,-1.25E+02,-1.31E+02,260.333,-1.26E+02,248.762,2.12E+01
111,201,-1.29E+02,-1.33E+02,99.168,-1.31E+02,98.561,4.00E+01
114,201,-1.27E+02,-1.29E+02,339.097,-1.32E+02,342.804,3.03E+01
117,201,-1.25E+02,-1.26E+02,162.608,-1.32E+02,160.649,3.70E+01
120,201,-1.28E+02,-1.29E+02,318.555,-1.34E+02,306.514,2.08E+01
123,201,-1.33E+02,-1.33E+02,120.277,-1.45E+02,142.896,2.04E+01
126,201,-1.28E+02,-1.28E+02,355.094,-1.41E+02,62.468,1.41E+01
129,201,-1.25E+02,-1.26E+02,185.411,-1.37E+02,102.89,1.12E+01
132,201,-1.31E+02,-1.46E+02,240.966,-1.31E+02,281.309,1.87E+01
135,201,-1.32E+02,-1.32E+02,64.138,-1.42E+02,185.897,1.20E+01
138,201,-1.24E+02,-1.24E+02,0.694,-1.36E+02,27.44,1.89E+01
141,201,-1.32E+02,-1.32E+02,238.109,-1.45E+02,151.558,1.25E+01
144,201,-1.35E+02,-1.35E+02,181.109,-1.44E+02,153.007,1.57E+01
147,201,-1.24E+02,-1.25E+02,215.891,-1.34E+02,213.487,3.82E+01
150,201,-1.34E+02,-1.34E+02,61.312,-1.41E+02,43.25,1.85E+01
153,201,-1.26E+02,-1.27E+02,251.558,-1.36E+02,264.33,2.37E+01
156,201,-1.24E+02,-1.24E+02,54.926,-1.33E+02,40.806,2.24E+01
159,201,-1.25E+02,-1.26E+02,238.686,-1.36E+02,234.775,3.40E+01
162,201,-1.19E+02,-1.20E+02,84.196,-1.30E+02,81.477,3.71E+01
165,201,-1.21E+02,-1.22E+02,219.677,-1.31E+02,207.924,2.37E+01
168,201,-1.17E+02,-1.18E+02,95.916,-1.27E+02,93.249,3.71E+01
171,201,-1.19E+02,-1.19E+02,240.856,-1.28E+02,234.244,2.89E+01
174,201,-1.15E+02,-1.15E+02,92.781,-1.24E+02,91.687,4.00E+01
177,201,-1.16E+02,-1.17E+02,253.562,-1.25E+02,252.965,4.00E+01
180,201,-1.12E+02,-1.13E+02,91.46,-1.21E+02,91.46,4.00E+01
0,204,-7.53E+01,-7.61E+01,170.356,-8.31E+01,350.356,4.00E+01
3,204,-8.68E+01,-8.76E+01,193.978,-9.46E+01,14.423,4.00E+01
6,204,-1.00E+02,-1.01E+02,229.577,-1.09E+02,47.044,3.63E+01
9,204,-9.05E+01,-9.13E+01,128.343,-9.84E+01,309.363,4.00E+01
12,204,-9.20E+01,-9.28E+01,4.632,-9.97E+01,185.159,4.00E+01
15,204,-9.65E+01,-9.73E+01,239.212,-1.04E+02,58.683,4.00E+01
18,204,-1.01E+02,-1.02E+02,125.147,-1.09E+02,304.718,4.00E+01
21,204,-1.02E+02,-1.03E+02,6.673,-1.10E+02,188.502,3.87E+01
24,204,-1.02E+02,-1.02E+02,225.049,-1.09E+02,47.438,3.61E+01
27,204,-1.02E+02,-1.03E+02,69.567,-1.10E+02,251.157,3.95E+01
30,204,-1.03E+02,-1.04E+02,267.606,-1.11E+02,87.6,4.00E+01
33,204,-1.05E+02,-1.06E+02,102.69,-1.12E+02,280.748,3.77E+01
36,204,-1.07E+02,-1.08E+02,296.268,-1.15E+02,111.582,3.01E+01
39,204,-1.10E+02,-1.11E+02,129.315,-1.18E+02,302.146,2.66E+01
42,204,-1.13E+02,-1.14E+02,324.566,-1.22E+02,136.724,2.66E+01
45,204,-1.16E+02,-1.16E+02,163.879,-1.26E+02,344.147,4.00E+01
48,204,-1.18E+02,-1.18E+02,4.459,-1.27E+02,200.792,2.07E+01
51,204,-1.18E+02,-1.19E+02,200.757,-1.25E+02,41.866,1.69E+01
54,204,-1.18E+02,-1.20E+02,30.24,-1.24E+02,227.821,1.75E+01
57,204,-1.19E+02,-1.21E+02,215.512,-1.24E+02,46.965,2.06E+01
60,204,-1.20E+02,-1.22E+02,36.821,-1.25E+02,222.117,2.71E+01
63,204,-1.23E+02,-1.25E+02,216.879,-1.26E+02,33.473,3.07E+01
66,204,-1.26E+02,-1.29E+02,41.408,-1.30E+02,201.287,1.51E+01
69,204,-1.32E+02,-1.34E+02,234.579,-1.36E+02,1.495,6.24E+00
72,204,-1.38E+02,-1.38E+02,112.653,-1.45E+02,78.586,1.32E+01
75,204,-1.32E+02,-1.36E+02,322.648,-1.35E+02,194.462,6.35E+00
78,204,-1.30E+02,-1.35E+02,160.19,-1.31E+02,354.682,1.90E+01
81,204,-1.29E+02,-1.36E+02,356.062,-1.30E+02,159.053,1.81E+01
84,204,-1.31E+02,-1.37E+02,201.928,-1.33E+02,327.574,7.33E+00
87,204,-1.35E+02,-1.36E+02,56.196,-1.44E+02,148.369,7.53E+00
90,204,-1.33E+02,-1.36E+02,252.08,-1.37E+02,118.331,7.48E+00
93,204,-1.30E+02,-1.41E+02,103.401,-1.30E+02,297.223,2.41E+01
96,204,-1.29E+02,-1.38E+02,9.579,-1.30E+02,118.993,8.74E+00
99,204,-1.32E+02,-1.34E+02,198.938,-1.36E+02,330.545,7.29E+00
102,204,-1.31E+02,-1.40E+02,6.305,-1.31E+02,250.162,9.86E+00
105,204,-1.27E+02,-1.38E+02,41.445,-1.27E+02,85.084,1.45E+01
108,204,-1.29E+02,-1.31E+02,211.02,-1.33E+02,279.605,3.67E+00
111,204,-1.31E+02,-1.33E+02,44.391,-1.35E+02,251.539,1.25E+01
114,204,-1.29E+02,-1.32E+02,278.539,-1.32E+02,107.475,2.22E+01
117,204,-1.24E+02,-1.26E+02,107.209,-1.29E+02,44.268,5.50E+00
120,204,-1.21E+02,-1.25E+02,281.114,-1.24E+02,257.749,1.37E+01
123,204,-1.25E+02,-1.28E+02,105.505,-1.27E+02,123.79,1.59E+01
126,204,-1.26E+02,-1.28E+02,314.766,-1.29E+02,28.606,2.69E+00
129,204,-1.25E+02,-1.25E+02,127.381,-1.37E+02,7.226,1.34E+01
132,204,-1.23E+02,-1.28E+02,275.029,-1.25E+02,244.306,1.17E+01
135,204,-1.25E+02,-1.27E+02,65.945,-1.30E+02,114.064,7.76E+00
138,204,-1.22E+02,-1.23E+02,312.302,-1.33E+02,354.874,1.42E+01
141,204,-1.31E+02,-1.33E+02,130.866,-1.36E+02,71.981,5.83E+00
144,204,-1.25E+02,-1.26E+02,229.591,-1.33E+02,239.086,2.48E+01
147,204,-1.25E+02,-1.25E+02,163.499,-1.34E+02,165.082,4.00E+01
150,204,-1.35E+02,-1.36E+02,237.275,-1.43E+02,250.115,2.18E+01
153,204,-1.38E+02,-1.39E+02,130.074,-1.49E+02,56.226,1.04E+01
156,204,-1.28E+02,-1.29E+02,27.9,-1.36E+02,8.225,1.78E+01
159,204,-1.37E+02,-1.37E+02,194.063,-1.47E+02,180.779,2.35E+01
162,204,-1.23E+02,-1.24E+02,80.619,-1.33E+02,79.178,4.00E+01
165,204,-1.24E+02,-1.24E+02,202.151,-1.31E+02,188.909,2.14E+01
168,204,-1.19E+02,-1.20E+02,96.887,-1.28E+02,94.299,3.65E+01
171,204,-1.20E+02,-1.21E+02,236.574,-1.29E+02,227.917,2.57E+01
174,204,-1.16E+02,-1.16E+02,92.91,-1.24E+02,91.656,4.00E+01
177,204,-1.17E+02,-1.17E+02,253.233,-1.25E+02,252.522,4.00E+01
180,204,-1.12E+02,-1.13E+02,91.46,-1.20E+02,91.46,4.00E+01
0,207,-7.53E+01,-7.63E+01,170.356,-8.22E+01,350.356,4.00E+01
3,207,-8.63E+01,-8.73E+01,192.025,-9.31E+01,12.488,4.00E+01
6,207,-1.00E+02,-1.01E+02,241.526,-1.08E+02,60.32,4.00E+01
9,207,-9.01E+01,-9.11E+01,132.106,-9.71E+01,313,4.00E+01
12,207,-9.21E+01,-9.31E+01,9.586,-9.89E+01,189.796,4.00E+01
15,207,-9.73E+01,-9.83E+01,251.167,-1.04E+02,70.361,4.00E+01
18,207,-1.01E+02,-1.02E+02,149.399,-1.08E+02,330.799,4.00E+01
21,207,-1.01E+02,-1.02E+02,26.616,-1.08E+02,209.019,3.54E+01
24,207,-1.01E+02,-1.02E+02,241.109,-1.07E+02,62.613,3.93E+01
27,207,-1.02E+02,-1.03E+02,85.654,-1.08E+02,265.489,4.00E+01
30,207,-1.04E+02,-1.05E+02,286.847,-1.11E+02,104.071,3.39E+01
33,207,-1.07E+02,-1.08E+02,127.975,-1.14E+02,302.585,2.83E+01
36,207,-1.10E+02,-1.11E+02,332.427,-1.18E+02,145.768,2.70E+01
39,207,-1.13E+02,-1.14E+02,180.402,-1.21E+02,0.619,4.00E+01
42,207,-1.14E+02,-1.15E+02,26.778,-1.22E+02,217.806,2.27E+01
45,207,-1.14E+02,-1.15E+02,225.082,-1.21E+02,57.842,2.06E+01
48,207,-1.14E+02,-1.16E+02,56.365,-1.20E+02,245.918,2.25E+01
51,207,-1.15E+02,-1.17E+02,242.444,-1.20E+02,67.388,2.79E+01
54,207,-1.17E+02,-1.19E+02,65.267,-1.21E+02,244.436,4.00E+01
57,207,-1.19E+02,-1.21E+02,248.441,-1.23E+02,59.085,2.21E+01
60,207,-1.23E+02,-1.25E+02,72.572,-1.27E+02,231.746,1.50E+01
63,207,-1.28E+02,-1.30E+02,268.852,-1.33E+02,39.593,7.82E+00
66,207,-1.33E+02,-1.33E+02,125.736,-1.50E+02,100.632,2.39E+01
69,207,-1.30E+02,-1.33E+02,343.407,-1.34E+02,215.307,6.32E+00
72,207,-1.28E+02,-1.32E+02,175.989,-1.30E+02,20.444,1.35E+01
75,207,-1.27E+02,-1.33E+02,2.105,-1.29E+02,186.611,2.90E+01
78,207,-1.29E+02,-1.35E+02,200.259,-1.30E+02,352.58,1.38E+01
81,207,-1.32E+02,-1.37E+02,48.782,-1.35E+02,158.214,3.71E+00
84,207,-1.37E+02,-1.37E+02,259.191,-1.56E+02,258.263,4.00E+01
87,207,-1.32E+02,-1.37E+02,104.794,-1.34E+02,328.204,8.62E+00
90,207,-1.29E+02,-1.39E+02,319.03,-1.29E+02,137.366,4.00E+01
93,207,-1.29E+02,-1.38E+02,196.624,-1.29E+02,311.857,9.56E+00
96,207,-1.32E+02,-1.34E+02,39.799,-1.36E+02,152.635,4.54E+00
99,207,-1.30E+02,-1.35E+02,218.706,-1.32E+02,83.979,8.44E+00
102,207,-1.27E+02,-1.54E+02,5.741,-1.27E+02,279.929,2.78E+01
105,207,-1.28E+02,-1.37E+02,17.793,-1.28E+02,120.786,9.30E+00
108,207,-1.30E+02,-1.35E+02,164.582,-1.31E+02,29.735,8.53E+00
111,207,-1.25E+02,-1.36E+02,317.408,-1.25E+02,260.351,1.25E+01
114,207,-1.26E+02,-1.41E+02,215.502,-1.26E+02,119.324,1.48E+01
117,207,-1.24E+02,-1.28E+02,67.168,-1.25E+02,23.461,8.37E+00
120,207,-1.21E+02,-1.25E+02,252.415,-1.23E+02,244.245,2.33E+01
123,207,-1.25E+02,-1.30E+02,96.258,-1.27E+02,115.332,1.60E+01
126,207,-1.26E+02,-1.32E+02,310.742,-1.28E+02,20.784,5.78E+00
129,207,-1.24E+02,-1.25E+02,86.444,-1.34E+02,335.106,1.01E+01
132,207,-1.20E+02,-1.23E+02,270.571,-1.23E+02,228.647,8.35E+00
135,207,-1.26E+02,-1.31E+02,78.599,-1.27E+02,103.626,1.39E+01
138,207,-1.22E+02,-1.23E+02,281.206,-1.33E+02,336.211,1.20E+01
141,207,-1.23E+02,-1.24E+02,106.822,-1.30E+02,61.645,9.82E+00
144,207,-1.22E+02,-1.23E+02,231.681,-1.29E+02,245.045,2.02E+01
147,207,-1.22E+02,-1.23E+02,128.006,-1.30E+02,136.702,2.53E+01
150,207,-1.27E+02,-1.28E+02,241.423,-1.33E+02,239.115,3.55E+01
153,207,-1.25E+02,-1.26E+02,84.672,-1.32E+02,71.972,2.15E+01
156,207,-1.28E+02,-1.30E+02,330.411,-1.34E+02,322.901,2.48E+01
159,207,-1.28E+02,-1.29E+02,83.733,-1.35E+02,76.259,2.58E+01
162,207,-1.31E+02,-1.31E+02,69.244,-1.42E+02,69.581,4.00E+01
165,207,-1.25E+02,-1.27E+02,168.013,-1.32E+02,157.726,2.23E+01
168,207,-1.23E+02,-1.23E+02,100.017,-1.31E+02,98.198,3.91E+01
171,207,-1.22E+02,-1.23E+02,228.709,-1.30E+02,216.549,2.19E+01
174,207,-1.16E+02,-1.17E+02,93.261,-1.24E+02,91.806,4.00E+01
177,207,-1.17E+02,-1.18E+02,252.793,-1.24E+02,251.935,4.00E+01
180,207,-1.12E+02,-1.13E+02,91.46,-1.19E+02,91.46,4.00E+01
0,210,-7.53E+01,-7.65E+01,170.356,-8.13E+01,350.356,4.00E+01
3,210,-8.56E+01,-8.69E+01,190.112,-9.16E+01,10.591,4.00E+01
6,210,-9.95E+01,-1.01E+02,252.19,-1.06E+02,72.161,4.00E+01
9,210,-8.98E+01,-9.11E+01,135.68,-9.59E+01,316.394,4.00E+01
12,210,-9.24E+01,-9.36E+01,15.492,-9.84E+01,195.327,4.00E+01
15,210,-9.81E+01,-9.94E+01,267.809,-1.04E+02,87.18,4.00E+01
18,210,-1.00E+02,-1.01E+02,172.519,-1.06E+02,355.334,3.35E+01
21,210,-9.96E+01,-1.01E+02,42.516,-1.05E+02,224.45,3.66E+01
24,210,-1.01E+02,-1.02E+02,256.205,-1.06E+02,76.247,4.00E+01
27,210,-1.03E+02,-1.04E+02,104.491,-1.09E+02,281.976,3.42E+01
30,210,-1.06E+02,-1.08E+02,315.488,-1.13E+02,129.918,2.76E+01
33,210,-1.10E+02,-1.11E+02,172.869,-1.17E+02,349.925,3.37E+01
36,210,-1.11E+02,-1.12E+02,29.67,-1.18E+02,215.573,2.75E+01
39,210,-1.11E+02,-1.12E+02,235.541,-1.17E+02,63.789,2.40E+01
42,210,-1.11E+02,-1.13E+02,70.782,-1.16E+02,256.436,2.69E+01
45,210,-1.12E+02,-1.14E+02,259.427,-1.17E+02,81.293,3.63E+01
48,210,-1.14E+02,-1.16E+02,86.003,-1.18E+02,262.346,3.03E+01
51,210,-1.16E+02,-1.18E+02,271.286,-1.21E+02,80.827,2.12E+01
54,210,-1.21E+02,-1.22E+02,99.325,-1.25E+02,256.689,1.45E+01
57,210,-1.26E+02,-1.27E+02,299.031,-1.34E+02,73.597,1.05E+01
60,210,-1.30E+02,-1.30E+02,159.73,-1.41E+02,50.146,1.14E+01
63,210,-1.27E+02,-1.29E+02,10.69,-1.30E+02,230.343,8.97E+00
66,210,-1.25E+02,-1.29E+02,201.743,-1.27E+02,41.901,1.51E+01
69,210,-1.25E+02,-1.29E+02,27.83,-1.27E+02,211.31,3.08E+01
72,210,-1.26E+02,-1.32E+02,212.456,-1.28E+02,18.983,1.95E+01
75,210,-1.30E+02,-1.36E+02,51.248,-1.31E+02,183.167,8.60E+00
78,210,-1.36E+02,-1.38E+02,271.239,-1.40E+02,322.101,6.96E+00
81,210,-1.34E+02,-1.37E+02,124.054,-1.37E+02,14.225,3.13E+00
84,210,-1.29E+02,-1.37E+02,323.301,-1.30E+02,168.326,1.55E+01
87,210,-1.28E+02,-1.38E+02,175.428,-1.29E+02,335.224,1.98E+01
90,210,-1.29E+02,-1.36E+02,38.532,-1.30E+02,148.668,7.20E+00
93,210,-1.32E+02,-1.34E+02,235.334,-1.38E+02,342.793,4.75E+00
96,210,-1.31E+02,-1.36E+02,65.342,-1.33E+02,286.198,9.16E+00
99,210,-1.26E+02,-1.47E+02,289.162,-1.27E+02,114.042,4.00E+01
102,210,-1.27E+02,-1.40E+02,219.841,-1.27E+02,301.572,1.28E+01
105,210,-1.32E+02,-1.40E+02,34.249,-1.33E+02,180.186,1.34E+01
108,210,-1.26E+02,-1.39E+02,95.458,-1.26E+02,68.968,1.96E+01
111,210,-1.25E+02,-1.32E+02,258.596,-1.25E+02,268.066,2.43E+01
114,210,-1.31E+02,-1.39E+02,68.142,-1.31E+02,136.589,8.93E+00
117,210,-1.28E+02,-1.37E+02,37.625,-1.28E+02,41.446,3.34E+01
120,210,-1.27E+02,-1.30E+02,199.168,-1.30E+02,244.027,7.71E+00
123,210,-1.35E+02,-1.36E+02,13.039,-1.41E+02,192.643,4.00E+01
126,210,-1.32E+02,-1.39E+02,348.878,-1.33E+02,43.854,8.39E+00
129,210,-1.28E+02,-1.29E+02,50.324,-1.35E+02,358.869,9.44E+00
132,210,-1.21E+02,-1.22E+02,251.849,-1.25E+02,218.244,1.10E+01
135,210,-1.29E+02,-1.33E+02,150.974,-1.31E+02,107.025,8.14E+00
138,210,-1.27E+02,-1.27E+02,245.758,-1.39E+02,333.95,1.21E+01
141,210,-1.21E+02,-1.22E+02,93.087,-1.27E+02,55.153,1.13E+01
144,210,-1.24E+02,-1.26E+02,230.582,-1.29E+02,246.123,1.78E+01
147,210,-1.21E+02,-1.22E+02,109.579,-1.29E+02,124.679,2.04E+01
150,210,-1.25E+02,-1.26E+02,245.551,-1.30E+02,236.622,2.31E+01
153,210,-1.21E+02,-1.22E+02,76.185,-1.28E+02,69.981,2.71E+01
156,210,-1.25E+02,-1.26E+02,304.136,-1.31E+02,303.309,4.00E+01
159,210,-1.22E+02,-1.23E+02,71.714,-1.29E+02,66.095,2.78E+01
162,210,-1.36E+02,-1.37E+02,305.063,-1.40E+02,275.98,1.22E+01
165,210,-1.24E+02,-1.26E+02,129.066,-1.30E+02,125.551,3.12E+01
168,210,-1.29E+02,-1.30E+02,112.214,-1.38E+02,117.246,3.04E+01
171,210,-1.25E+02,-1.26E+02,212.219,-1.31E+02,194.643,1.77E+01
174,210,-1.18E+02,-1.19E+02,93.99,-1.24E+02,92.286,3.83E+01
177,210,-1.17E+02,-1.18E+02,252.204,-1.23E+02,251.156,4.00E+01
180,210,-1.12E+02,-1.13E+02,91.46,-1.18E+02,91.46,4.00E+01
0,213,-7.53E+01,-7.68E+01,170.356,-8.06E+01,350.356,4.00E+01
3,213,-8.50E+01,-8.65E+01,188.279,-9.02E+01,8.772,4.00E+01
6,213,-9.86E+01,-9.99E+01,260.394,-1.04E+02,81.079,4.00E+01
9,213,-8.96E+01,-9.12E+01,139.031,-9.49E+01,319.516,4.00E+01
12,213,-9.29E+01,-9.45E+01,22.935,-9.82E+01,202.349,4.00E+01
15,213,-9.85E+01,-9.99E+01,289.353,-1.04E+02,109.819,4.00E+01
18,213,-9.87E+01,-1.00E+02,190.627,-1.04E+02,13.613,3.24E+01
21,213,-9.91E+01,-1.01E+02,56.041,-1.04E+02,236.992,4.00E+01
24,213,-1.02E+02,-1.03E+02,273.461,-1.07E+02,91.525,3.61E+01
27,213,-1.06E+02,-1.07E+02,133.745,-1.11E+02,309.11,2.87E+01
30,213,-1.08E+02,-1.10E+02,4.269,-1.14E+02,183.984,4.00E+01
33,213,-1.08E+02,-1.10E+02,227.032,-1.14E+02,53.009,2.66E+01
36,213,-1.08E+02,-1.10E+02,71.249,-1.13E+02,255.952,2.83E+01
39,213,-1.09E+02,-1.11E+02,267.121,-1.13E+02,88.43,3.93E+01
42,213,-1.11E+02,-1.13E+02,98.087,-1.15E+02,274.359,3.01E+01
45,213,-1.14E+02,-1.16E+02,288.035,-1.18E+02,97.797,2.13E+01
48,213,-1.18E+02,-1.20E+02,123.305,-1.24E+02,281.866,1.52E+01
51,213,-1.24E+02,-1.25E+02,333.707,-1.34E+02,129.472,1.79E+01
54,213,-1.25E+02,-1.26E+02,198.587,-1.31E+02,58.348,1.04E+01
57,213,-1.22E+02,-1.25E+02,41.075,-1.26E+02,244.622,1.36E+01
60,213,-1.21E+02,-1.25E+02,229.543,-1.24E+02,60.258,2.06E+01
63,213,-1.22E+02,-1.26E+02,52.576,-1.24E+02,232.45,4.00E+01
66,213,-1.24E+02,-1.29E+02,237.936,-1.26E+02,41.93,1.76E+01
69,213,-1.28E+02,-1.33E+02,70.872,-1.30E+02,206.367,8.67E+00
72,213,-1.36E+02,-1.38E+02,294.873,-1.39E+02,342.44,7.18E+00
75,213,-1.33E+02,-1.36E+02,157.412,-1.35E+02,47.774,3.19E+00
78,213,-1.29E+02,-1.35E+02,353.616,-1.30E+02,202.19,1.37E+01
81,213,-1.27E+02,-1.36E+02,190.057,-1.28E+02,6.74,3.41E+01
84,213,-1.28E+02,-1.37E+02,33.301,-1.28E+02,172.659,1.29E+01
87,213,-1.30E+02,-1.36E+02,242.668,-1.32E+02,339.422,4.44E+00
90,213,-1.35E+02,-1.35E+02,83.128,-1.58E+02,208.622,2.46E+01
93,213,-1.30E+02,-1.36E+02,273.881,-1.31E+02,132.845,1.07E+01
96,213,-1.27E+02,-1.44E+02,141.333,-1.27E+02,310.489,3.15E+01
99,213,-1.27E+02,-1.37E+02,38.009,-1.27E+02,135.397,9.55E+00
102,213,-1.32E+02,-1.35E+02,223.65,-1.34E+02,357.73,7.64E+00
105,213,-1.29E+02,-1.49E+02,27.241,-1.29E+02,265.507,2.16E+01
108,213,-1.25E+02,-1.36E+02,51.226,-1.26E+02,102.212,1.30E+01
111,213,-1.30E+02,-1.34E+02,229.703,-1.31E+02,304.457,3.42E+00
114,213,-1.30E+02,-1.41E+02,354.83,-1.30E+02,252.52,1.11E+01
117,213,-1.27E+02,-1.40E+02,157.902,-1.27E+02,98.952,1.38E+01
120,213,-1.28E+02,-1.30E+02,89.097,-1.32E+02,12.683,2.74E+00
123,213,-1.23E+02,-1.27E+02,295.767,-1.25E+02,254.354,8.74E+00
126,213,-1.31E+02,-1.46E+02,171,-1.31E+02,117.113,1.78E+01
129,213,-1.31E+02,-1.46E+02,359.026,-1.31E+02,43.409,1.80E+01
132,213,-1.26E+02,-1.27E+02,205.525,-1.33E+02,212.101,2.67E+01
135,213,-1.30E+02,-1.31E+02,176.318,-1.36E+02,211.508,1.13E+01
138,213,-1.31E+02,-1.32E+02,149.416,-1.37E+02,101.324,8.65E+00
141,213,-1.21E+02,-1.22E+02,72.292,-1.26E+02,44.76,1.32E+01
144,213,-1.34E+02,-1.39E+02,230.749,-1.35E+02,252.907,1.51E+01
147,213,-1.23E+02,-1.24E+02,94.117,-1.32E+02,119.86,1.64E+01
150,213,-1.25E+02,-1.27E+02,250.498,-1.30E+02,233.619,1.70E+01
153,213,-1.21E+02,-1.22E+02,67.808,-1.27E+02,65.086,3.38E+01
156,213,-1.24E+02,-1.25E+02,299.604,-1.29E+02,300.604,4.00E+01
159,213,-1.20E+02,-1.21E+02,65.005,-1.26E+02,59.453,2.75E+01
162,213,-1.27E+02,-1.28E+02,279.946,-1.32E+02,269.738,2.17E+01
165,213,-1.22E+02,-1.23E+02,106.527,-1.27E+02,104.969,3.81E+01
168,213,-1.35E+02,-1.37E+02,200.451,-1.39E+02,220.436,1.53E+01
171,213,-1.27E+02,-1.29E+02,176.466,-1.31E+02,159.198,1.67E+01
174,213,-1.19E+02,-1.21E+02,95.417,-1.26E+02,93.42,3.65E+01
177,213,-1.18E+02,-1.19E+02,251.407,-1.23E+02,250.108,3.98E+01
180,213,-1.12E+02,-1.14E+02,91.46,-1.17E+02,91.46,4.00E+01
0,216,-7.53E+01,-7.71E+01,170.356,-7.99E+01,350.356,4.00E+01
3,216,-8.43E+01,-8.62E+01,186.551,-8.89E+01,7.057,4.00E+01
6,216,-9.76E+01,-9.92E+01,265.778,-1.03E+02,86.732,4.00E+01
9,216,-8.95E+01,-9.14E+01,142.195,-9.42E+01,322.398,4.00E+01
12,216,-9.38E+01,-9.56E+01,32.888,-9.84E+01,211.904,4.00E+01
15,216,-9.79E+01,-9.96E+01,312.183,-1.03E+02,134.144,3.59E+01
